method,algorithm_seconds,median,lower,upper
S--FB--GVI,2.250375252857338,0.0355510822660249,0.03021367973653636,0.08194130209613767
S--FB--GVI,2.255897131864913,0.0428247877928953,0.03471630345426314,0.06094442793535104
S--FB--GVI,2.261347941821441,0.0621293727897125,0.0415325611480881,0.06777537782202214
S--FB--GVI,2.2668198507162742,0.0724836364326932,0.04023763032732286,0.08687510151188177
S--FB--GVI,2.2722986007574946,0.0922219553326897,0.05402436467661566,0.1387689782291914
S--FB--GVI,2.2777783107594587,0.0677761965310423,0.06246522894184062,0.0738159605579852
S--FB--GVI,2.2833568806527182,0.0570955102023731,0.04980305930297388,0.0957140732437352
S--FB--GVI,2.2888920006225817,0.0461662954705275,0.0364615652617374,0.15388762317932103
S--FB--GVI,2.2943859405932017,0.0779697434080048,0.056520040370955336,0.13780423746655118
S--FB--GVI,2.2999422606662847,0.0604970397436375,0.04484092552465308,0.08563075488214902
S--FB--GVI,2.3054280306678265,0.0738005531886756,0.05703605678266964,0.13149283567392442
S--FB--GVI,2.310918770672288,0.0579805546788065,0.04024064633200618,0.0725286034474379
S--FB--GVI,2.3164986096671782,0.0554526533436217,0.0455458356343996,0.06851984103506364
S--FB--GVI,2.322030409704894,0.0494487805731722,0.04213241483759014,0.08841414628471396
S--FB--GVI,2.3274368097190745,0.0539180832177095,0.03266858431535402,0.06086630605211944
S--FB--GVI,2.333062569668982,0.0679246715664447,0.04376731492607171,0.09878059312459012
S--FB--GVI,2.338627759658266,0.0637088752229715,0.039256692778025064,0.092116917946754
S--FB--GVI,2.3442660496220924,0.0475337501010955,0.04263069922929498,0.06059583989469102
S--FB--GVI,2.3497986596194096,0.0407484603570651,0.037660977904496885,0.101586386266851
S--FB--GVI,2.355328759585973,0.0647403039772882,0.05938010853474786,0.1078250905543484
S--FB--GVI,2.3608908395981416,0.0680968175965972,0.06665675707784258,0.12136596219370399
S--FB--GVI,2.3665056386380456,0.0647036932399203,0.03971285263778832,0.07504435194991002
S--FB--GVI,2.371958638599608,0.059261969985485,0.055357906638158684,0.09089541821715266
S--FB--GVI,2.377377317578066,0.0622370327478023,0.04594327572725658,0.10731862513024737
S--FB--GVI,2.382949037651997,0.0583154096183307,0.0544955992970926,0.08632693210575149
S--FB--GVI,2.3885801675496623,0.0688241264273727,0.03498990990496792,0.09251971339816402
S--FB--GVI,2.4014254265930504,0.078434450789274,0.03665010867806298,0.10686134779224969
S--FB--GVI,2.4058441766537726,0.062358429103881,0.04540979807941304,0.07886504442963933
S--FB--GVI,2.410514856572263,0.0664533325891341,0.04145348090423788,0.07982516844348592
S--FB--GVI,2.415423786616884,0.0511378019918709,0.03262289419922406,0.09054345747660474
S--FB--GVI,2.4199417466297746,0.0640446895189938,0.041374271412806196,0.11820013939430393
S--FB--GVI,2.424601176637225,0.0684303242807118,0.04867118019502066,0.0727843908622901
S--FB--GVI,2.4297082666307688,0.0532283896046976,0.036142292891673776,0.07612645076614506
S--FB--GVI,2.4343504265416414,0.053628738350838,0.045217774980903805,0.07981451119525212
S--FB--GVI,2.4389613565290347,0.0508319128138055,0.045474950337890556,0.06906600728974578
S--FB--GVI,2.443627255444881,0.0850682343174469,0.050561999462954005,0.14044107574729875
S--FB--GVI,2.4491894854581915,0.0460709561355372,0.03748050546207078,0.09238754107682606
S--FB--GVI,2.45488440443296,0.0875911233114408,0.07903566368969443,0.09229892300652971
S--FB--GVI,2.460472674458288,0.0490428629347405,0.04312556980323732,0.11090272452863695
S--FB--GVI,2.466140744450968,0.0824646330747072,0.06795685933905697,0.1475622063171954
S--FB--GVI,2.4717904044664465,0.0567486711616993,0.04035966697970816,0.08008244644285578
S--FB--GVI,2.477450684411451,0.0872538017011379,0.05927562845956512,0.11041428901001774
S--FB--GVI,2.483260464388877,0.0474052101441628,0.038385504672953596,0.06283257383558973
S--FB--GVI,2.488898524432443,0.0645391800356378,0.046927465481155575,0.195643628475338
S--FB--GVI,2.4945226344279945,0.0606448709538085,0.04193987357307374,0.12245936310268346
S--FB--GVI,2.5000492844264954,0.0494318455006492,0.0485385657104359,0.05049477857649544
S--FB--GVI,2.5055969734676182,0.0478656090601816,0.03682580266797682,0.08438255803832247
S--FB--GVI,2.5101277134381235,0.0773441546336926,0.05255168497986626,0.10959741371632384
S--FB--GVI,2.5150159335462376,0.0530811449042545,0.04639330705841184,0.08195408119887582
S--FB--GVI,2.5205718335928395,0.0602063302788167,0.0436807438890042,0.09135721825801396
S--FB--GVI,2.5260132026160136,0.0527564227817975,0.04473771710277382,0.06605439294807518
S--FB--GVI,2.53148097259691,0.0465596507389562,0.04326293478022758,0.06466266391289531
S--FB--GVI,2.536962121492252,0.0849329051495857,0.0508846596873581,0.09366296472275332
S--FB--GVI,2.542689341469668,0.0635832438950814,0.0545888147572071,0.10117992819991736
S--FB--GVI,2.5486720814951696,0.057325514623244,0.0526738846542514,0.11244979332512905
S--FB--GVI,2.554170881398022,0.070297002492623,0.047797225608033476,0.0735166994416715
S--FB--GVI,2.559693261457141,0.0498655183715754,0.04140806609117928,0.09965064843736966
S--FB--GVI,2.5651972114574164,0.0413303035123817,0.0314860133460939,0.06974647332233982
S--FB--GVI,2.5708619514480238,0.0604501393430751,0.04865893492830078,0.07746104158526348
S--FB--GVI,2.5764116813079454,0.0774481282531383,0.059372227234859964,0.08817150956284926
S--FB--GVI,2.580993431329261,0.0719706942939382,0.04698825781785552,0.08025665758012504
S--FB--GVI,2.5864642313681543,0.0659606722018111,0.034297947484029104,0.07460369331262198
S--FB--GVI,2.5919814913650043,0.0511251361197224,0.03203350826964026,0.10294139450716949
S--FB--GVI,2.59786936128512,0.0609046207300423,0.0588037851074801,0.09975326907670304
S--FB--GVI,2.603282241267152,0.050046212340419,0.0401418908325808,0.10497675447042808
S--FB--GVI,2.608554781298153,0.0720360263385231,0.053736267794232545,0.10269159919904491
S--FB--GVI,2.6139458212419413,0.0536292255576995,0.030206338853000062,0.0820890003203203
S--FB--GVI,2.619378141243942,0.1116186289052052,0.04700598698549918,0.18774760803340482
S--FB--GVI,2.62496820121305,0.0616805896077465,0.04878062881226126,0.07493549021480128
S--FB--GVI,2.630490541283507,0.0641923730829461,0.04978060241976146,0.12012063156009273
S--FB--GVI,2.6360013012308627,0.0388948131335382,0.03575044137331524,0.1286900640640681
S--FB--GVI,2.6414495412027463,0.0487507072799644,0.0313631913542138,0.1515995350578066
S--FB--GVI,2.646962111175526,0.0616227026212357,0.04440624222468152,0.07346214678830158
S--FB--GVI,2.652591010089964,0.0612176302640818,0.05332785453784932,0.0698372119225666
S--FB--GVI,2.6581940100877546,0.0529134894831031,0.03277846357707116,0.06056638990129668
S--FB--GVI,2.6636795500526205,0.0656866116376448,0.06230719330234244,0.09754466319496936
S--FB--GVI,2.6699216500273906,0.0701619062073177,0.04993657856714432,0.11437960475917913
S--FB--GVI,2.675495900097303,0.0499458513540957,0.03849659816318074,0.06701911274253404
S--FB--GVI,2.680923270061612,0.0644895287726825,0.05119988385026768,0.08883256819361232
S--FB--GVI,2.686475539987441,0.0358314179053849,0.0338479658395215,0.07134121737685176
S--FB--GVI,2.692076848936267,0.056021559173331,0.04499649655508616,0.06721991715616865
S--FB--GVI,2.6982474388787523,0.0687061895168881,0.04634099988513176,0.10020310996188467
S--FB--GVI,2.7039674888947047,0.0911156948831717,0.07115457317803758,0.1060146991155136
S--FB--GVI,2.709418898797594,0.0591227604956827,0.0486110489852308,0.08567036502149103
S--FB--GVI,2.714933648880105,0.0553007456832261,0.0492187504380325,0.062188595831179305
S--FB--GVI,2.7205581788439304,0.0401315913393744,0.03534969484924484,0.07342620305389569
S--FB--GVI,2.726263558783103,0.0654580186954518,0.0442922215787092,0.09275168691772531
S--FB--GVI,2.731846357753966,0.0681555164650973,0.055556207940139705,0.1289594345063051
S--FB--GVI,2.737331307667773,0.0837073145100646,0.04845205376248884,0.1208793278952214
S--FB--GVI,2.742807707749307,0.0569900283157096,0.04100317057892646,0.09345401984786858
S--FB--GVI,2.748368017724715,0.070020929052248,0.04590373116228076,0.09365690029949857
S--FB--GVI,2.753941527742427,0.0761497159832771,0.043157435782052264,0.09225022827672542
S--FB--GVI,2.759405307646375,0.0814342787166992,0.06046425462749878,0.11173769891685764
S--FB--GVI,2.7649250176618807,0.0507700484606346,0.04640625816584814,0.11357174362877626
S--FB--GVI,2.770491117669735,0.0576437426705922,0.04844134828319394,0.092778337715049
S--FB--GVI,2.7760619376203977,0.0772860100966283,0.05675767167630282,0.08260710377398364
S--FB--GVI,2.781596156593878,0.0563660772039895,0.03221839055261448,0.09115547708776145
S--FB--GVI,2.78720011661062,0.0457839709326606,0.03628853600743858,0.1246370534945413
S--FB--GVI,2.792689826572314,0.0919862475497126,0.05054344755570808,0.12371446299850103
S--FB--GVI,2.798286556440871,0.0504556768588315,0.03409244130393456,0.05757511645655592
S--FB--GVI,2.803722956508864,0.0542481326276487,0.04632572672423686,0.0696835689126146
S--FB--GVI,2.8091965665807948,0.063720565984596,0.04471554638602976,0.07270676419263394
S--FB--GVI,2.814676836482249,0.0412898118659512,0.03454287607314938,0.06715640735250186
S--FB--GVI,2.820044586493168,0.0719757873004596,0.04926656166352354,0.07767036034565247
S--FB--GVI,2.825475026445929,0.050458314373813,0.04667657888364542,0.06084098624152142
S--FB--GVI,2.830998005345464,0.0446104700395011,0.03321455499958572,0.0880123408349447
S--FB--GVI,2.836450935399625,0.0849569438069863,0.06623249407917052,0.11193099894410921
S--FB--GVI,2.8419410554342903,0.0679506803678862,0.05928656000519928,0.08772042600601815
S--FB--GVI,2.84737188537838,0.0856119533870867,0.0794080696662291,0.1514617830061013
S--FB--GVI,2.8527454353752546,0.0743836228913039,0.036140297236366324,0.07672921926786098
S--FB--GVI,2.8581325653358363,0.0649599406785768,0.05266312567835026,0.08122739504116788
S--FB--GVI,2.8636692253057845,0.0820403572961794,0.05292984423622892,0.11579317055301315
S--FB--GVI,2.869126495264936,0.0628626321988718,0.05349259445470402,0.06604723548709326
S--FB--GVI,2.874524735263549,0.0604228702158309,0.0425383345035641,0.07750426242492661
S--FB--GVI,2.879915684228763,0.0595157492372777,0.041840925250343663,0.09028449757492746
S--FB--GVI,2.8852921642828733,0.0561180598585338,0.03621036640623736,0.09978042426390626
S--FB--GVI,2.89068711316213,0.0676690592534612,0.03923083423470352,0.09342107622447879
S--FB--GVI,2.8961318931542337,0.0569087375774017,0.04443468700692386,0.08773667248598536
S--FB--GVI,2.901492593169678,0.0883854959284349,0.05711128349736324,0.14027994278305297
S--FB--GVI,2.906981453183107,0.059928696146116,0.05153113520591998,0.09759680337222104
S--FB--GVI,2.9122752532712184,0.050256901855505,0.04407622565738328,0.07976805301070718
S--FB--GVI,2.917559423309285,0.0763942050817974,0.03756603949089478,0.09969111988730218
S--FB--GVI,2.922883453196846,0.0646188717914526,0.04755636353162908,0.07329558640157637
S--FB--GVI,2.928229733253829,0.0907883480240485,0.04749859997952796,0.11181753048736023
S--FB--GVI,2.9336136332713068,0.0611463560049969,0.04842220339039612,0.10426123003356617
S--FB--GVI,2.9389378632768057,0.0692297466741109,0.04241648576997926,0.13195555764090156
S--FB--GVI,2.9443491033744067,0.0458694842079125,0.04174622587683526,0.06958643595576744
S--FB--GVI,2.949744232406374,0.0747666011029082,0.04815392501414516,0.09301896610260194
S--FB--GVI,2.955222222371958,0.0757608575244148,0.031119805916483702,0.09903057265631214
S--FB--GVI,2.960649882326834,0.0701835161895587,0.05551102994354262,0.09800660315714815
S--FB--GVI,2.9660899923183024,0.066934530581534,0.062038805416460674,0.08699016709586536
