method,iteration,dispersion,median_distance,seeds
FR--R--STL,234,7.231857698035558e-16,9.378454731162405e-15,30
FR--R--STL,235,4.109333079246761e-16,8.808394381400283e-15,30
FR--R--STL,236,6.444144906248926e-16,7.673511911282805e-15,30
FR--R--STL,237,6.818883504840745e-16,8.739494692787432e-15,30
FR--R--STL,238,6.694747077369144e-16,1.0406882301570211e-14,30
FR--R--STL,239,1.2457609204735863e-15,1.0076530698153005e-14,30
FR--R--STL,240,1.197402692664732e-15,9.961016231750449e-15,30
FR--R--STL,241,6.684631210548899e-16,1.039184860413553e-14,30
FR--R--STL,242,5.958607432107477e-16,1.0586521338759059e-14,30
FR--R--STL,243,8.563809365030135e-16,1.1695543479577959e-14,30
FR--R--STL,244,1.0780131699951136e-15,1.3128638739949807e-14,30
FR--R--STL,245,1.4769272807303192e-15,1.2992516130061714e-14,30
FR--R--STL,246,1.4194430049249317e-15,1.0949725041462301e-14,30
FR--R--STL,247,5.375991871235851e-16,1.0466283882328407e-14,30
FR--R--STL,248,4.648615744413528e-16,9.738743014194855e-15,30
FR--R--STL,249,7.889002736983243e-16,1.0218030045013452e-14,30
FR--R--STL,250,4.746938233481548e-16,9.530974465870797e-15,30
FR--R--STL,251,6.648413927561465e-16,1.1051853631905288e-14,30
FR--R--STL,252,1.7556653292011293e-15,9.792696494290173e-15,30
FR--R--STL,253,8.819380431793714e-16,9.710114983979196e-15,30
FR--R--STL,254,1.4650426331966835e-15,9.227309751819595e-15,30
FR--R--STL,255,7.562170086556425e-16,8.63456410986996e-15,30
FR--R--STL,256,6.143635297980475e-16,9.68269386542247e-15,30
FR--R--STL,257,7.760271567978604e-16,9.52176111338988e-15,30
FR--R--STL,258,5.567745063967538e-16,1.0949209528872204e-14,30
FR--R--STL,259,6.726037839781946e-16,1.0567283021230561e-14,30
FR--R--STL,260,1.0655246184559467e-15,1.037701610477649e-14,30
FR--R--STL,261,1.1211228510159018e-15,1.1117933171496689e-14,30
FR--R--STL,262,8.416350964341993e-16,1.4928906242758578e-14,30
FR--R--STL,263,2.4020139591295072e-15,1.131542045543162e-14,30
FR--R--STL,264,1.3240934989468884e-15,1.1896014211058913e-14,30
FR--R--STL,265,7.980642163298809e-16,1.1669645359671742e-14,30
FR--R--STL,266,9.023355354007966e-16,9.004103741679178e-15,30
FR--R--STL,267,7.509164549119459e-16,1.0854133832278167e-14,30
FR--R--STL,268,1.0586874457963714e-15,9.58702264077073e-15,30
FR--R--STL,269,1.0549428269181323e-15,8.919648741783641e-15,30
FR--R--STL,270,9.375550944701589e-16,9.48127049473789e-15,30
FR--R--STL,271,7.72681060343855e-16,8.78404748584289e-15,30
FR--R--STL,272,1.1285913927321008e-15,8.472295056143285e-15,30
FR--R--STL,273,8.694341178989788e-16,9.640126015273248e-15,30
FR--R--STL,274,1.1338305416420077e-15,1.0183205620308972e-14,30
FR--R--STL,275,7.816350369303243e-16,1.117115320687682e-14,30
FR--R--STL,276,6.652388858616189e-16,1.007607812390657e-14,30
FR--R--STL,277,8.875719733387199e-16,1.0028991712465067e-14,30
FR--R--STL,278,7.429144115245741e-16,1.1279682850629947e-14,30
FR--R--STL,279,1.7445792013087382e-15,1.2382986035053718e-14,30
FR--R--STL,280,2.0308915823281635e-15,1.1117204658998913e-14,30
FR--R--STL,281,8.423376359354388e-16,1.2241627765975347e-14,30
FR--R--STL,282,1.6791365881547097e-15,1.1232955626205465e-14,30
FR--R--STL,283,8.127194189051618e-16,1.1920643264143788e-14,30
FR--R--STL,284,7.374523311979642e-16,1.2347451896784231e-14,30
FR--R--STL,285,8.661898468600433e-16,1.0407351868889978e-14,30
FR--R--STL,286,8.298036726734981e-16,1.2144872445824803e-14,30
FR--R--STL,287,1.0513825481968283e-15,1.0730449991433701e-14,30
FR--R--STL,288,6.485187885752053e-16,9.827165600093108e-15,30
FR--R--STL,289,6.636832250281339e-16,9.576276092234357e-15,30
FR--R--STL,290,5.700467894908182e-16,1.0760762435864043e-14,30
FR--R--STL,291,1.3302590301792434e-15,1.1255468022904598e-14,30
FR--R--STL,292,2.1721554992964574e-15,9.182903145792257e-15,30
FR--R--STL,293,1.1260429969255897e-15,9.487123430899645e-15,30
FR--R--STL,294,1.2050270957965903e-15,8.604174363826509e-15,30
FR--R--STL,295,5.210262454916724e-16,1.0242258497415955e-14,30
FR--R--STL,296,6.180440581926579e-16,9.327020388727704e-15,30
FR--R--STL,297,6.296271130057606e-16,1.141181638735848e-14,30
FR--R--STL,298,9.026827678781927e-16,1.0836352570918224e-14,30
FR--R--STL,299,1.4607749948002105e-15,1.0193077121116636e-14,30
FR--R--STL,300,8.701463399791243e-16,1.2953273840261837e-14,30
Price--BBVI,0,2.2584051416334807e-16,1.3300109052715507,30
Price--BBVI,1,0.0617951794380118,1.2732181300700507,30
Price--BBVI,2,0.08165749460576156,1.2040476987242004,30
Price--BBVI,3,0.08568287255181553,1.1851425465781533,30
Price--BBVI,4,0.09057867652139784,1.1500606125043942,30
Price--BBVI,5,0.08382171582569355,1.118658754830044,30
Price--BBVI,6,0.09721957443798364,1.099017008649228,30
Price--BBVI,7,0.10418963780441763,1.073532236396732,30
Price--BBVI,8,0.10616096393799389,1.032483506419085,30
Price--BBVI,9,0.1203338702323199,0.9894660796603815,30
Price--BBVI,10,0.11899443740433001,0.9809001155815856,30
Price--BBVI,11,0.10935726872398402,0.9458973729359118,30
Price--BBVI,12,0.10700511862430113,0.897417953257263,30
Price--BBVI,13,0.10099792281470021,0.8646805503959523,30
Price--BBVI,14,0.10436214972193068,0.8797948005100318,30
Price--BBVI,15,0.08928954374804966,0.8486625938632686,30
Price--BBVI,16,0.09387878694131352,0.8498620780089021,30
Price--BBVI,17,0.10747277854586634,0.830353317855546,30
Price--BBVI,18,0.10358845993305782,0.8113013977669082,30
Price--BBVI,19,0.10587908530832976,0.807419027131457,30
Price--BBVI,20,0.10353833114775207,0.7968196276876665,30
Price--BBVI,21,0.08912405403755293,0.7959644101940996,30
Price--BBVI,22,0.09527372238022591,0.7662141824443607,30
Price--BBVI,23,0.11053649178012241,0.751092971145788,30
Price--BBVI,24,0.10987350963594063,0.7504332491103447,30
Price--BBVI,25,0.10940148547879851,0.7450106983885858,30
Price--BBVI,26,0.10086486338393558,0.7631137323858336,30
Price--BBVI,27,0.10683698526734317,0.7232301146036373,30
Price--BBVI,28,0.09538299088051055,0.7061974275094826,30
Price--BBVI,29,0.09173080424348212,0.7075078231269671,30
Price--BBVI,30,0.09217132001000732,0.6871839324790308,30
Price--BBVI,31,0.08218188266111646,0.6806419550388205,30
Price--BBVI,32,0.0853271897845303,0.6830766539252044,30
Price--BBVI,33,0.07977125785265284,0.6591390173744465,30
Price--BBVI,34,0.0992135095580801,0.6379176878475568,30
Price--BBVI,35,0.09251822510238641,0.6351376338516936,30
Price--BBVI,36,0.0796166567328016,0.6219707770964384,30
Price--BBVI,37,0.08198245001638556,0.6342580339725848,30
Price--BBVI,38,0.0947333444424323,0.6262224773215584,30
Price--BBVI,39,0.10432211587934939,0.6499383354762132,30
Price--BBVI,40,0.10495375923861393,0.6359259840394202,30
Price--BBVI,41,0.0980414963875519,0.6006117302366355,30
Price--BBVI,42,0.09938819449169906,0.6325989690715703,30
Price--BBVI,43,0.10181383912230302,0.6381508690012941,30
Price--BBVI,44,0.09161787265011692,0.6180045266604359,30
Price--BBVI,45,0.10663352108163007,0.6131525034562146,30
Price--BBVI,46,0.11528246769250612,0.6070689877948384,30
Price--BBVI,47,0.10097527863987031,0.6151573010958964,30
Price--BBVI,48,0.11769678578044938,0.5881864922109112,30
Price--BBVI,49,0.16214549801865769,0.5688044624333222,30
Price--BBVI,50,0.14530092135003547,0.5781902196824831,30
Price--BBVI,51,0.15144846763631797,0.5659541491041775,30
Price--BBVI,52,0.14674537616764874,0.5463631601611894,30
Price--BBVI,53,0.11392572879912308,0.5271088511745599,30
Price--BBVI,54,0.1134913015676067,0.5587671128593272,30
Price--BBVI,55,0.10139542830037397,0.5735980673667835,30
Price--BBVI,56,0.10684890500455894,0.5692348877582991,30
Price--BBVI,57,0.13355041507382673,0.5387039525444834,30
Price--BBVI,58,0.10722109980868791,0.5135732349504707,30
Price--BBVI,59,0.11989348017051761,0.5054814961463479,30
Price--BBVI,60,0.12439955181200534,0.5183954370169304,30
Price--BBVI,61,0.1172742672975549,0.5193594061558424,30
Price--BBVI,62,0.0978501192946547,0.5201780828624466,30
Price--BBVI,63,0.09723431009650402,0.5330695238682803,30
Price--BBVI,64,0.1204723150865451,0.5198612361893926,30
Price--BBVI,65,0.1094282676084941,0.5307931131222368,30
Price--BBVI,66,0.1305302784989993,0.5283839710929648,30
Price--BBVI,67,0.11934345667972537,0.5117684707596459,30
Price--BBVI,68,0.09452518860682844,0.5219822049930185,30
Price--BBVI,69,0.08911524453310847,0.5310184793283026,30
Price--BBVI,70,0.10281465419492666,0.5356871889449473,30
Price--BBVI,71,0.09822266945642866,0.5289047010492751,30
Price--BBVI,72,0.10275283866332462,0.49374159458994404,30
Price--BBVI,73,0.10312473793301119,0.486471557828834,30
Price--BBVI,74,0.09080703977928876,0.5369043374330591,30
Price--BBVI,75,0.10419668651971227,0.5126644472118203,30
Price--BBVI,76,0.12682702904057008,0.5126669191260904,30
Price--BBVI,77,0.12168071444074267,0.4979864612588062,30
Price--BBVI,78,0.10482659125266343,0.5062352679940589,30
Price--BBVI,79,0.11438107280322499,0.5051753507767569,30
Price--BBVI,80,0.11343584998245546,0.4907169852032068,30
Price--BBVI,81,0.1229185246275307,0.48681458595640226,30
Price--BBVI,82,0.12818925590659902,0.5331557919424861,30
Price--BBVI,83,0.12084662790487995,0.5146737512403619,30
Price--BBVI,84,0.1429553486061912,0.5032410594304939,30
Price--BBVI,85,0.14167781602261828,0.46603268844675316,30
Price--BBVI,86,0.14049525469246948,0.4650015248841112,30
Price--BBVI,87,0.1283655208467714,0.4899157662911987,30
Price--BBVI,88,0.11980948509261159,0.4654871460441102,30
Price--BBVI,89,0.1117688697574788,0.5107235189166027,30
Price--BBVI,90,0.1106939024752094,0.4793124129486529,30
Price--BBVI,91,0.12494051419468297,0.48325914201631015,30
Price--BBVI,92,0.1294401682544033,0.43686706046720714,30
Price--BBVI,93,0.10870268563578478,0.495529205172605,30
Price--BBVI,94,0.1264431152129803,0.4780236680719049,30
Price--BBVI,95,0.13940750025501225,0.4719251252229345,30
Price--BBVI,96,0.12492905898916956,0.44660614979639846,30
Price--BBVI,97,0.1146766252747613,0.47433884296553364,30
Price--BBVI,98,0.1073851032407232,0.4477574012533383,30
Price--BBVI,99,0.10831377149660867,0.4622414373120053,30
Price--BBVI,100,0.11671199165807461,0.4408632135237893,30
Price--BBVI,101,0.12030574078197842,0.4334545308632871,30
Price--BBVI,102,0.11876601200308953,0.41499925753797473,30
Price--BBVI,103,0.12187523521219844,0.4106938065629306,30
Price--BBVI,104,0.13373431248440534,0.39397132169587656,30
Price--BBVI,105,0.13449594888914906,0.425837782243773,30
Price--BBVI,106,0.12353903965442467,0.4171271610818874,30
Price--BBVI,107,0.10677249236023262,0.4021354621385336,30
Price--BBVI,108,0.11848376179673974,0.3911200137545793,30
Price--BBVI,109,0.12547868422010738,0.4031144443003581,30
Price--BBVI,110,0.1386473751633087,0.4248797558502925,30
Price--BBVI,111,0.1412866733914984,0.4193236146707763,30
Price--BBVI,112,0.12420773167922454,0.41695293745360784,30
Price--BBVI,113,0.11899825956585357,0.4107282553244683,30
Price--BBVI,114,0.13122208569006474,0.40154247093405104,30
Price--BBVI,115,0.12621891903066879,0.3998827782266967,30
Price--BBVI,116,0.12319238494244712,0.4393630239106025,30
Price--BBVI,117,0.1088338388228559,0.39013354929203337,30
Price--BBVI,118,0.09595533506613244,0.3715967892167036,30
Price--BBVI,119,0.10134190563970644,0.38763125322798253,30
Price--BBVI,120,0.10834164967505061,0.3913428641288632,30
Price--BBVI,121,0.10896329725859541,0.3924201354767829,30
Price--BBVI,122,0.09568862244225103,0.3939808220732638,30
Price--BBVI,123,0.1046783283736844,0.42035305713774695,30
Price--BBVI,124,0.12199562766763916,0.43095950239896663,30
Price--BBVI,125,0.1251974395437265,0.4117581407889473,30
Price--BBVI,126,0.13118475736714927,0.4420147194952758,30
Price--BBVI,127,0.12230165793263395,0.41470833050383604,30
Price--BBVI,128,0.14167548841621871,0.4185734394351637,30
Price--BBVI,129,0.14314840762551972,0.43920611880853444,30
Price--BBVI,130,0.16080499140526025,0.4489624260579357,30
Price--BBVI,131,0.15897874491494998,0.4393683942401952,30
Price--BBVI,132,0.12869772581294578,0.42903743453863497,30
Price--BBVI,133,0.11802936979409903,0.41894989769556246,30
Price--BBVI,134,0.10217256980544177,0.4152035941922366,30
Price--BBVI,135,0.11461300978049604,0.4319206500018771,30
Price--BBVI,136,0.12134065147050169,0.4023192515848226,30
Price--BBVI,137,0.11280906453744818,0.41575908938701917,30
Price--BBVI,138,0.10659212125796214,0.42024496282988877,30
Price--BBVI,139,0.10960715997897742,0.4151399299823295,30
Price--BBVI,140,0.10925943963446416,0.3747029833927919,30
Price--BBVI,141,0.11634071343844406,0.39246497974393224,30
Price--BBVI,142,0.1212018330334207,0.3936821192202149,30
Price--BBVI,143,0.11927590886622921,0.3854905444937918,30
Price--BBVI,144,0.12194175193677073,0.433945633421687,30
Price--BBVI,145,0.11576268443831945,0.45699672289920934,30
Price--BBVI,146,0.11126969233354989,0.4487042969560374,30
Price--BBVI,147,0.10998739665059704,0.45077598010619024,30
Price--BBVI,148,0.13656826976060296,0.45533242867660584,30
Price--BBVI,149,0.12169430560678703,0.46930767374522625,30
Price--BBVI,150,0.12851148360530287,0.44747857667071333,30
Price--BBVI,151,0.12132506516290663,0.45913451866936505,30
Price--BBVI,152,0.13812410866138158,0.4386312248831862,30
Price--BBVI,153,0.12354879801649786,0.4239994807618137,30
Price--BBVI,154,0.12626296856654928,0.4359154095453463,30
Price--BBVI,155,0.1020146920083621,0.4093487090097141,30
Price--BBVI,156,0.11854235526085359,0.42837452943853027,30
Price--BBVI,157,0.099677096089028,0.4179133095370626,30
Price--BBVI,158,0.10367028516289362,0.40569610965759806,30
Price--BBVI,159,0.11591940630246264,0.4638233048606525,30
Price--BBVI,160,0.11641193235244597,0.422359898802561,30
Price--BBVI,161,0.1503481719369355,0.39190794867811296,30
Price--BBVI,162,0.1511117440928721,0.38664067575834626,30
Price--BBVI,163,0.1399034533623676,0.4044852916811801,30
Price--BBVI,164,0.11821323167558452,0.4420481797336579,30
Price--BBVI,165,0.1279703642669684,0.4180834059470685,30
Price--BBVI,166,0.12558167316334584,0.40686064338235495,30
Price--BBVI,167,0.12235928545520774,0.40497520639203877,30
Price--BBVI,168,0.11023355145903539,0.38544487089321694,30
Price--BBVI,169,0.1117675748063081,0.39786147442852815,30
Price--BBVI,170,0.13598961445923602,0.4328860758464327,30
Price--BBVI,171,0.12639924501340472,0.393285679458966,30
Price--BBVI,172,0.11864700194736874,0.3775409392767247,30
Price--BBVI,173,0.1282272199670717,0.39623890718177174,30
Price--BBVI,174,0.14745728201029806,0.32093955749862546,30
Price--BBVI,175,0.11726897294919286,0.40538527503406907,30
Price--BBVI,176,0.12344097197644341,0.4003999586560295,30
Price--BBVI,177,0.1108796779530714,0.43187451189590315,30
Price--BBVI,178,0.10055168332478,0.41158227186330604,30
Price--BBVI,179,0.10024226442351164,0.4079302361731011,30
Price--BBVI,180,0.10209947201103782,0.4163190188914003,30
Price--BBVI,181,0.10108924114830571,0.430910176974459,30
Price--BBVI,182,0.09700042181551,0.3958770744863503,30
Price--BBVI,183,0.10716897514716718,0.3800106466073798,30
Price--BBVI,184,0.10011590836460083,0.3800030183550355,30
Price--BBVI,185,0.10854899272362882,0.362698874113749,30
Price--BBVI,186,0.11820631429464504,0.3848671165640132,30
Price--BBVI,187,0.11239133783496619,0.38858847322289636,30
Price--BBVI,188,0.12190284962047794,0.4061977845368378,30
Price--BBVI,189,0.10248194957550391,0.4356376821952218,30
Price--BBVI,190,0.10587955464253741,0.4218678117119642,30
Price--BBVI,191,0.11852380733819587,0.41073100041246613,30
Price--BBVI,192,0.14202606293447517,0.4400508560140032,30
Price--BBVI,193,0.13587579156214083,0.43433231536206546,30
Price--BBVI,194,0.1282474382485113,0.4338123867252412,30
Price--BBVI,195,0.10683497232146458,0.3947368451899087,30
Price--BBVI,196,0.10870745876917103,0.38854604306197194,30
Price--BBVI,197,0.12270040792600805,0.39291148914211493,30
Price--BBVI,198,0.12488593561658203,0.3924290647806429,30
Price--BBVI,199,0.1272703493843837,0.4136833478629964,30
Price--BBVI,200,0.13140926787372903,0.4210970606210272,30
Price--BBVI,201,0.12314367602139831,0.40690400595839693,30
Price--BBVI,202,0.1471492679474773,0.3967421428488652,30
Price--BBVI,203,0.12628497334613967,0.4140011973683788,30
Price--BBVI,204,0.11524512500782784,0.4185777549931284,30
Price--BBVI,205,0.11578655514691233,0.399929886661227,30
Price--BBVI,206,0.1354569074056411,0.396652445038026,30
Price--BBVI,207,0.11566909224342854,0.40230869073315234,30
Price--BBVI,208,0.1477229530575208,0.3945206790811645,30
Price--BBVI,209,0.16623334911191667,0.3731703755721141,30
Price--BBVI,210,0.1266865548926787,0.38048200615016425,30
Price--BBVI,211,0.11968752056003132,0.39090895444567353,30
Price--BBVI,212,0.12284767639257181,0.3426615466279612,30
Price--BBVI,213,0.11952991053435764,0.36732832566409257,30
Price--BBVI,214,0.11177289527700313,0.3921145153988256,30
Price--BBVI,215,0.119702078033639,0.35238200056671176,30
Price--BBVI,216,0.10489246635375249,0.34971240060362213,30
Price--BBVI,217,0.07930575002652421,0.3919865976713608,30
Price--BBVI,218,0.09859659161925534,0.4003249282024963,30
Price--BBVI,219,0.10471290033755117,0.4027750372242581,30
Price--BBVI,220,0.1041253751420932,0.40430372102269174,30
Price--BBVI,221,0.10798386358016174,0.4315820744539376,30
Price--BBVI,222,0.13902839981120502,0.40797299781040824,30
Price--BBVI,223,0.13789038878439708,0.36061603586622265,30
Price--BBVI,224,0.14341668544746,0.3683209005660196,30
Price--BBVI,225,0.14684721861319813,0.371694451039829,30
Price--BBVI,226,0.14814145597608178,0.3760003248617775,30
Price--BBVI,227,0.11665219120151768,0.40759524362158955,30
Price--BBVI,228,0.1427409060255911,0.3988371955974259,30
Price--BBVI,229,0.09918296796539766,0.40227782964617276,30
Price--BBVI,230,0.10755992618619367,0.4061649523862627,30
Price--BBVI,231,0.12042292500394543,0.3891061458169271,30
Price--BBVI,232,0.08989311140705786,0.38769782064466535,30
Price--BBVI,233,0.10989456304425609,0.3894445009720128,30
Price--BBVI,234,0.10365034519969625,0.3929258866483393,30
Price--BBVI,235,0.12033897554268512,0.3922710249064931,30
Price--BBVI,236,0.1293799106247897,0.3944939330546432,30
Price--BBVI,237,0.1226885823011237,0.40197588551946206,30
Price--BBVI,238,0.13137472826437105,0.4076266483757866,30
Price--BBVI,239,0.12419627991039822,0.38572268398948595,30
Price--BBVI,240,0.12508239154574996,0.36926943819200864,30
Price--BBVI,241,0.1027437876518559,0.3819796607674847,30
Price--BBVI,242,0.15079223754431734,0.3661282710992726,30
Price--BBVI,243,0.15313015271968872,0.3419940866486006,30
Price--BBVI,244,0.14372564584864303,0.3728802359419977,30
Price--BBVI,245,0.1375658579718834,0.39306135294717337,30
Price--BBVI,246,0.1391741848011312,0.39242796676885683,30
Price--BBVI,247,0.11170270950171235,0.41923807462397256,30
Price--BBVI,248,0.11688347530115868,0.459243360092653,30
Price--BBVI,249,0.1307604497457562,0.3934997107015158,30
Price--BBVI,250,0.1369122852471482,0.39327508771591757,30
Price--BBVI,251,0.12449767436525803,0.43956460574878187,30
Price--BBVI,252,0.13837837206363893,0.42311158403961446,30
Price--BBVI,253,0.11757567111152233,0.40977652494047373,30
Price--BBVI,254,0.11965338462456564,0.3979275353218735,30
Price--BBVI,255,0.09410363144241798,0.4149985146553766,30
Price--BBVI,256,0.1043497781999485,0.40844292161142204,30
Price--BBVI,257,0.10132048683487661,0.38672998438833545,30
Price--BBVI,258,0.11241204429511989,0.3991120838216675,30
Price--BBVI,259,0.12532599038667958,0.40194473478483794,30
Price--BBVI,260,0.1510507645473713,0.3911877475939536,30
Price--BBVI,261,0.14292454791422196,0.4103680991762815,30
Price--BBVI,262,0.13925791795725345,0.4069739023575716,30
Price--BBVI,263,0.13741372118113007,0.4001974032439256,30
Price--BBVI,264,0.14376134973607732,0.4279161011143852,30
Price--BBVI,265,0.1392736116618019,0.37825221578794355,30
Price--BBVI,266,0.12101772226351226,0.3716834205923303,30
Price--BBVI,267,0.10664582364735316,0.3779362355696837,30
Price--BBVI,268,0.12213618021461038,0.37716981416180895,30
Price--BBVI,269,0.11636725024875375,0.4374389930262836,30
Price--BBVI,270,0.12718792729147946,0.37377427173366845,30
Price--BBVI,271,0.13070792671201048,0.39988844820319946,30
Price--BBVI,272,0.14555825900397024,0.41880672693943644,30
Price--BBVI,273,0.11139862209569457,0.37078505938272266,30
Price--BBVI,274,0.11091428016044763,0.40034625732750895,30
Price--BBVI,275,0.10781113047672161,0.37921194847856154,30
Price--BBVI,276,0.10346887435850986,0.40991900808882975,30
Price--BBVI,277,0.12680164217409504,0.40113370537804904,30
Price--BBVI,278,0.12063976938478592,0.3958686799270331,30
Price--BBVI,279,0.13480111855675975,0.39494989137675196,30
Price--BBVI,280,0.15116319515058987,0.4414009917324765,30
Price--BBVI,281,0.15118811333348042,0.4083073182383553,30
Price--BBVI,282,0.15703840598639418,0.40750430187565867,30
Price--BBVI,283,0.14183526466317084,0.3923744212716044,30
Price--BBVI,284,0.1270195125365012,0.39821106928058203,30
Price--BBVI,285,0.12686008095454132,0.40489866520594,30
Price--BBVI,286,0.11074302366322422,0.38820521015723886,30
Price--BBVI,287,0.12055425896800309,0.3732346127217461,30
Price--BBVI,288,0.12516497607194804,0.37485511263572485,30
Price--BBVI,289,0.13851091868183066,0.3773843980223571,30
Price--BBVI,290,0.14076795377378912,0.38590505000283937,30
Price--BBVI,291,0.131414490111421,0.39339584070320516,30
Price--BBVI,292,0.11332272988160173,0.41282988336566245,30
Price--BBVI,293,0.1108082345009098,0.4143295209865616,30
Price--BBVI,294,0.12185076442898592,0.39332524803706476,30
Price--BBVI,295,0.12391101372603625,0.41467931383565615,30
Price--BBVI,296,0.12902425151034755,0.402612091443053,30
Price--BBVI,297,0.11965351197946905,0.37309326355013694,30
Price--BBVI,298,0.13739642822830236,0.3658258652256901,30
Price--BBVI,299,0.1340842006204887,0.36393025331953943,30
Price--BBVI,300,0.12576282383908158,0.38404653180013715,30
S--FB--GVI,0,2.2584051416334807e-16,1.3300109052715507,30
S--FB--GVI,1,0.06794194935427912,1.2931251293052521,30
S--FB--GVI,2,0.08952296766290298,1.20823528615914,30
S--FB--GVI,3,0.09607472437153994,1.1759450315857847,30
S--FB--GVI,4,0.1076735724330537,1.1421445051946213,30
S--FB--GVI,5,0.09794170804861944,1.0923092219751183,30
S--FB--GVI,6,0.11077935922251358,1.0725868477416363,30
S--FB--GVI,7,0.11415960923026047,1.039428250372337,30
S--FB--GVI,8,0.10819427877142633,1.027661619734551,30
S--FB--GVI,9,0.11118319822341269,1.0051511694761466,30
S--FB--GVI,10,0.11837502874558323,1.0002121226671552,30
S--FB--GVI,11,0.1100922143749926,0.9398571776097557,30
S--FB--GVI,12,0.10824220890277322,0.901585563158509,30
S--FB--GVI,13,0.10172482368178168,0.8501497910946503,30
S--FB--GVI,14,0.0983831483714918,0.8560404186904917,30
S--FB--GVI,15,0.09895621070527873,0.8467156897668588,30
S--FB--GVI,16,0.09490619000029958,0.8576200956488562,30
S--FB--GVI,17,0.10102335694522602,0.8287924002409401,30
S--FB--GVI,18,0.1030916708087715,0.8075704164991492,30
S--FB--GVI,19,0.1057086966026156,0.7873191703531961,30
S--FB--GVI,20,0.09505130109233254,0.8061834681031609,30
S--FB--GVI,21,0.07725138946747866,0.7780718266022921,30
S--FB--GVI,22,0.08911270968388335,0.7647708943858975,30
S--FB--GVI,23,0.10535147534989257,0.7494805751867821,30
S--FB--GVI,24,0.11078759268933981,0.7457163700051733,30
S--FB--GVI,25,0.11196608129920041,0.7508528034686304,30
S--FB--GVI,26,0.10582977427676574,0.7271046496569789,30
S--FB--GVI,27,0.1131874393404878,0.7107482085653409,30
S--FB--GVI,28,0.0850997940090691,0.7137647686956292,30
S--FB--GVI,29,0.08094413017754734,0.6889674855826455,30
S--FB--GVI,30,0.0834808155957174,0.6751724964272274,30
S--FB--GVI,31,0.07132877106727406,0.6823825154201275,30
S--FB--GVI,32,0.08777619624966639,0.6642834157981689,30
S--FB--GVI,33,0.09092056829094283,0.6438324975730623,30
S--FB--GVI,34,0.10946706619649324,0.6419541262124484,30
S--FB--GVI,35,0.10660018774686708,0.6429421738451517,30
S--FB--GVI,36,0.08310710804454703,0.6121785906179427,30
S--FB--GVI,37,0.07180111163997399,0.629292741158739,30
S--FB--GVI,38,0.0785416344919686,0.6316889093771028,30
S--FB--GVI,39,0.08662923536751117,0.6432949636831665,30
S--FB--GVI,40,0.08720318577548081,0.6341895637760626,30
S--FB--GVI,41,0.08860672714850179,0.6066499831463998,30
S--FB--GVI,42,0.11070851292429415,0.6073114781091391,30
S--FB--GVI,43,0.10498139202119222,0.6102205570413322,30
S--FB--GVI,44,0.0801597658342462,0.5926997063419253,30
S--FB--GVI,45,0.08051673705472469,0.6162427542169533,30
S--FB--GVI,46,0.09179395733510091,0.590326089917456,30
S--FB--GVI,47,0.09111759884013951,0.581154725965807,30
S--FB--GVI,48,0.0880608050237612,0.5822195095919382,30
S--FB--GVI,49,0.13633189809663276,0.5876358344727464,30
S--FB--GVI,50,0.1273732096732301,0.5649385143468444,30
S--FB--GVI,51,0.12724101036032273,0.5481940366757039,30
S--FB--GVI,52,0.12286606439030058,0.5560537939712433,30
S--FB--GVI,53,0.09378253892286603,0.5346815361163662,30
S--FB--GVI,54,0.0951030924995245,0.5471377950350077,30
S--FB--GVI,55,0.0913544237050885,0.5408577628449969,30
S--FB--GVI,56,0.08844678833059873,0.5485468153114801,30
S--FB--GVI,57,0.11947032300670744,0.5255868175944273,30
S--FB--GVI,58,0.09711902583433235,0.5279645212636164,30
S--FB--GVI,59,0.10613509011592176,0.5235626681648435,30
S--FB--GVI,60,0.11592428387779931,0.5223547713288905,30
S--FB--GVI,61,0.0943131753834149,0.5405785740811309,30
S--FB--GVI,62,0.087872863042823,0.5240221913859395,30
S--FB--GVI,63,0.08487484878657137,0.5242420884553252,30
S--FB--GVI,64,0.10203313390158954,0.5148161133262941,30
S--FB--GVI,65,0.08748766715274733,0.49715017425808955,30
S--FB--GVI,66,0.12120185160626709,0.5075356358565851,30
S--FB--GVI,67,0.10864156778221346,0.49066247372710137,30
S--FB--GVI,68,0.09072667870142725,0.514320581568394,30
S--FB--GVI,69,0.08930050002100128,0.5216192376848285,30
S--FB--GVI,70,0.08221645102877154,0.5466341773770971,30
S--FB--GVI,71,0.09092525241707536,0.5249078237275355,30
S--FB--GVI,72,0.09810290321024565,0.5151282031139721,30
S--FB--GVI,73,0.09484019210082037,0.520357531046898,30
S--FB--GVI,74,0.09707145144289407,0.5329635842611369,30
S--FB--GVI,75,0.10505761975857762,0.5518540893147894,30
S--FB--GVI,76,0.10059661982089439,0.5356038807534222,30
S--FB--GVI,77,0.09536318966898039,0.5148914165063142,30
S--FB--GVI,78,0.10086197017720847,0.5160382127405752,30
S--FB--GVI,79,0.10463412971061699,0.5000394806703323,30
S--FB--GVI,80,0.09841430475767636,0.48631851258697967,30
S--FB--GVI,81,0.11152121206866926,0.5133547259100785,30
S--FB--GVI,82,0.11870473899685412,0.48151368289645186,30
S--FB--GVI,83,0.1088056536605729,0.48079802059933563,30
S--FB--GVI,84,0.13166312920255746,0.4661209087412705,30
