method,batch_size,iteration,expected_gap
FR--KL--STL,1,11520,6.069201249945498e-05
FR--KL--STL,1,11540,6.092222392925838e-05
FR--KL--STL,1,11560,6.191068784551321e-05
FR--KL--STL,1,11580,6.072276440521981e-05
FR--KL--STL,1,11600,5.871506391832395e-05
FR--KL--STL,1,11620,5.734069262540349e-05
FR--KL--STL,1,11640,5.826659774967733e-05
FR--KL--STL,1,11660,5.8245620940647305e-05
FR--KL--STL,1,11680,5.9603511180215106e-05
FR--KL--STL,1,11700,5.821426161736178e-05
FR--KL--STL,1,11720,5.7900604554017095e-05
FR--KL--STL,1,11740,5.7819542470895606e-05
FR--KL--STL,1,11760,5.785502775091563e-05
FR--KL--STL,1,11780,5.9051359225775714e-05
FR--KL--STL,1,11800,5.9812082786364416e-05
FR--KL--STL,1,11820,5.913272925210914e-05
FR--KL--STL,1,11840,5.757214997282426e-05
FR--KL--STL,1,11860,5.772963425645128e-05
FR--KL--STL,1,11880,5.903986687946833e-05
FR--KL--STL,1,11900,5.943351971655242e-05
FR--KL--STL,1,11920,5.9746732303322284e-05
FR--KL--STL,1,11940,6.186534786805496e-05
FR--KL--STL,1,11960,6.195399853732037e-05
FR--KL--STL,1,11980,6.283160991531791e-05
FR--KL--STL,1,12000,6.592830714921662e-05
FR--KL--STL,1,12020,6.568209945314751e-05
FR--KL--STL,1,12040,6.763091547124711e-05
FR--KL--STL,1,12060,6.63596019615869e-05
FR--KL--STL,1,12080,6.576123522367021e-05
FR--KL--STL,1,12100,6.590266200951553e-05
FR--KL--STL,1,12120,6.601276422092159e-05
FR--KL--STL,1,12140,6.57497521086262e-05
FR--KL--STL,1,12160,6.736664771225452e-05
FR--KL--STL,1,12180,6.727045840471584e-05
FR--KL--STL,1,12200,6.94650912684444e-05
FR--KL--STL,1,12220,6.833504509178721e-05
FR--KL--STL,1,12240,6.842974970352336e-05
FR--KL--STL,1,12260,6.7926364617223e-05
FR--KL--STL,1,12280,6.71345277130937e-05
FR--KL--STL,1,12300,6.712402066115415e-05
FR--KL--STL,1,12320,6.505610297416904e-05
FR--KL--STL,1,12340,6.501788851655652e-05
FR--KL--STL,1,12360,6.30291034296857e-05
FR--KL--STL,1,12380,6.306190277047036e-05
FR--KL--STL,1,12400,6.116429834724967e-05
FR--KL--STL,1,12420,6.215583982363916e-05
FR--KL--STL,1,12440,6.0776847520303675e-05
FR--KL--STL,1,12460,5.828134112010882e-05
FR--KL--STL,1,12480,5.921910177146416e-05
FR--KL--STL,1,12500,5.887470379596259e-05
FR--KL--STL,1,12520,5.791995663258761e-05
FR--KL--STL,1,12540,5.6635846117100594e-05
FR--KL--STL,1,12560,5.519480164475823e-05
FR--KL--STL,1,12580,5.5663580671287264e-05
FR--KL--STL,1,12600,5.771885830035149e-05
FR--KL--STL,1,12620,5.6418370783237813e-05
FR--KL--STL,1,12640,5.767695644538945e-05
FR--KL--STL,1,12660,5.8262755173875004e-05
FR--KL--STL,1,12680,5.920471454796182e-05
FR--KL--STL,1,12700,5.775148483859515e-05
FR--KL--STL,1,12720,5.8149384500611006e-05
FR--KL--STL,1,12740,5.8360970837417745e-05
FR--KL--STL,1,12760,5.910415924284476e-05
FR--KL--STL,1,12780,5.905648291785388e-05
FR--KL--STL,1,12800,6.061531719468248e-05
FR--KL--STL,1,12820,6.091642309986833e-05
FR--KL--STL,1,12840,6.166084540852445e-05
FR--KL--STL,1,12860,6.028448463908109e-05
FR--KL--STL,1,12880,5.8252006737366094e-05
FR--KL--STL,1,12900,5.75724036073602e-05
FR--KL--STL,1,12920,5.9010366498164525e-05
FR--KL--STL,1,12940,5.8052028810883854e-05
FR--KL--STL,1,12960,5.8728334748714314e-05
FR--KL--STL,1,12980,5.8678530134856806e-05
FR--KL--STL,1,13000,5.768194652455263e-05
FR--KL--STL,1,13020,5.586258353285479e-05
FR--KL--STL,1,13040,5.525265787472915e-05
FR--KL--STL,1,13060,5.5170397901408466e-05
FR--KL--STL,1,13080,5.6198596538395e-05
FR--KL--STL,1,13100,5.3299479044296065e-05
FR--KL--STL,1,13120,5.502928314099857e-05
FR--KL--STL,1,13140,5.5498177066728877e-05
FR--KL--STL,1,13160,5.5831684614648935e-05
FR--KL--STL,1,13180,5.598811591663496e-05
FR--KL--STL,1,13200,5.6868003445071145e-05
FR--KL--STL,1,13220,5.6045220521172045e-05
FR--KL--STL,1,13240,5.7188341046430275e-05
FR--KL--STL,1,13260,5.545708588024415e-05
FR--KL--STL,1,13280,5.517813599424023e-05
FR--KL--STL,1,13300,5.5205348334326624e-05
FR--KL--STL,1,13320,5.5286930806511646e-05
FR--KL--STL,1,13340,5.686313382611057e-05
FR--KL--STL,1,13360,5.8375906175689474e-05
FR--KL--STL,1,13380,5.870863979676084e-05
FR--KL--STL,1,13400,5.914413039882976e-05
FR--KL--STL,1,13420,5.9120882250030596e-05
FR--KL--STL,1,13440,5.844617930774412e-05
FR--KL--STL,1,13460,5.888413046592905e-05
FR--KL--STL,1,13480,6.154592357354363e-05
FR--KL--STL,1,13500,6.052851622124634e-05
FR--KL--STL,1,13520,6.110858900448128e-05
FR--KL--STL,1,13540,5.91692379100117e-05
FR--KL--STL,1,13560,5.8843503342842496e-05
FR--KL--STL,1,13580,5.9005850708674425e-05
FR--KL--STL,1,13600,5.941357106285836e-05
FR--KL--STL,1,13620,5.753361088783078e-05
FR--KL--STL,1,13640,5.8122681078977596e-05
FR--KL--STL,1,13660,5.873864740560249e-05
FR--KL--STL,1,13680,5.8426156320892373e-05
FR--KL--STL,1,13700,5.6286444008552306e-05
FR--KL--STL,1,13720,5.775391429999812e-05
FR--KL--STL,1,13740,5.8706096184804e-05
FR--KL--STL,1,13760,5.76388216300834e-05
FR--KL--STL,1,13780,5.83832798592227e-05
FR--KL--STL,1,13800,5.7466685261429525e-05
FR--KL--STL,1,13820,5.5587819539462845e-05
FR--KL--STL,1,13840,5.4513651903675964e-05
FR--KL--STL,1,13860,5.6563590118940964e-05
FR--KL--STL,1,13880,5.521783863639187e-05
FR--KL--STL,1,13900,5.482490923487404e-05
FR--KL--STL,1,13920,5.527358524511546e-05
FR--KL--STL,1,13940,5.4008606573402985e-05
FR--KL--STL,1,13960,5.454709131615496e-05
FR--KL--STL,1,13980,5.516757673336458e-05
FR--KL--STL,1,14000,5.555285672950959e-05
FR--KL--STL,1,14020,5.512813590501279e-05
FR--KL--STL,1,14040,5.393522231879022e-05
FR--KL--STL,1,14060,5.3513212721952704e-05
FR--KL--STL,1,14080,5.281182977923867e-05
FR--KL--STL,1,14100,5.347317031286399e-05
FR--KL--STL,1,14120,5.323985704735653e-05
FR--KL--STL,1,14140,5.272997170665169e-05
FR--KL--STL,1,14160,5.324303810964389e-05
FR--KL--STL,1,14180,5.307165264956595e-05
FR--KL--STL,1,14200,5.293480371418487e-05
FR--KL--STL,1,14220,5.244685535072217e-05
FR--KL--STL,1,14240,5.270185159454617e-05
FR--KL--STL,1,14260,5.154172359376948e-05
FR--KL--STL,1,14280,5.04004964687906e-05
FR--KL--STL,1,14300,4.916532510774729e-05
FR--KL--STL,1,14320,4.960116795758769e-05
FR--KL--STL,1,14340,5.012199803786643e-05
FR--KL--STL,1,14360,4.762997500655786e-05
FR--KL--STL,1,14380,4.718146632291346e-05
FR--KL--STL,1,14400,4.694263493295973e-05
FR--KL--STL,1,14420,4.5262029892789715e-05
FR--KL--STL,1,14440,4.7420777113771353e-05
FR--KL--STL,1,14460,4.691052129860059e-05
FR--KL--STL,1,14480,4.488953103181833e-05
FR--KL--STL,1,14500,4.5352672802885983e-05
FR--KL--STL,1,14520,4.769115175623876e-05
FR--KL--STL,1,14540,4.914026347343873e-05
FR--KL--STL,1,14560,4.843242963022595e-05
FR--KL--STL,1,14580,4.913857528743293e-05
FR--KL--STL,1,14600,4.9066130591886765e-05
FR--KL--STL,1,14620,4.970347931475179e-05
FR--KL--STL,1,14640,5.0857495531560675e-05
FR--KL--STL,1,14660,5.057998537294495e-05
FR--KL--STL,1,14680,5.044387047912953e-05
FR--KL--STL,1,14700,4.9922070991629636e-05
FR--KL--STL,1,14720,4.895285629240576e-05
FR--KL--STL,1,14740,5.019880389559953e-05
FR--KL--STL,1,14760,5.022322814642877e-05
FR--KL--STL,1,14780,5.030052314690299e-05
FR--KL--STL,1,14800,5.042304761128473e-05
FR--KL--STL,1,14820,5.1213140800114114e-05
FR--KL--STL,1,14840,5.093502757193373e-05
FR--KL--STL,1,14860,5.182076358861328e-05
FR--KL--STL,1,14880,5.041141794552099e-05
FR--KL--STL,1,14900,4.950353986901135e-05
FR--KL--STL,1,14920,4.9445088855767e-05
FR--KL--STL,1,14940,4.873331167232209e-05
FR--KL--STL,1,14960,4.839375823075069e-05
FR--KL--STL,1,14980,4.7790155523171525e-05
FR--KL--STL,1,15000,4.764263708052496e-05
FR--KL--STL,1,15020,4.8774777485416364e-05
FR--KL--STL,1,15040,4.8422785251979765e-05
FR--KL--STL,1,15060,4.731597562062721e-05
FR--KL--STL,1,15080,4.775122416112628e-05
FR--KL--STL,1,15100,4.7133042229112e-05
FR--KL--STL,1,15120,4.75780119270563e-05
FR--KL--STL,1,15140,4.729216449176713e-05
FR--KL--STL,1,15160,4.7123795313996907e-05
FR--KL--STL,1,15180,4.668786835928529e-05
FR--KL--STL,1,15200,4.687065582504128e-05
FR--KL--STL,1,15220,4.798572486726845e-05
FR--KL--STL,1,15240,4.863980602521541e-05
FR--KL--STL,1,15260,4.943637414287494e-05
FR--KL--STL,1,15280,4.78304618089472e-05
FR--KL--STL,1,15300,4.686169281275336e-05
FR--KL--STL,1,15320,4.688988761699161e-05
FR--KL--STL,1,15340,4.7757370961024353e-05
FR--KL--STL,1,15360,4.706339104136051e-05
FR--KL--STL,1,15380,4.715851096014721e-05
FR--KL--STL,1,15400,4.613450427355924e-05
FR--KL--STL,1,15420,4.680370051189559e-05
FR--KL--STL,1,15440,4.5768163333486675e-05
FR--KL--STL,1,15460,4.61586077987783e-05
FR--KL--STL,1,15480,4.612692051904716e-05
FR--KL--STL,1,15500,4.685232368863957e-05
FR--KL--STL,1,15520,4.7725690179737744e-05
FR--KL--STL,1,15540,4.772904486773097e-05
FR--KL--STL,1,15560,4.821696057444051e-05
FR--KL--STL,1,15580,4.850651320816318e-05
FR--KL--STL,1,15600,4.991929798446859e-05
FR--KL--STL,1,15620,5.27441940869886e-05
FR--KL--STL,1,15640,5.3621067356629714e-05
FR--KL--STL,1,15660,5.449818080442562e-05
FR--KL--STL,1,15680,5.4761274012149965e-05
FR--KL--STL,1,15700,5.507686838539187e-05
FR--KL--STL,1,15720,5.4585082095775565e-05
FR--KL--STL,1,15740,5.403318013567008e-05
FR--KL--STL,1,15760,5.495528646240618e-05
FR--KL--STL,1,15780,5.639704211779721e-05
FR--KL--STL,1,15800,5.6507981655179134e-05
FR--KL--STL,1,15820,5.345334731862491e-05
FR--KL--STL,1,15840,5.3920753462250266e-05
FR--KL--STL,1,15860,5.237001759944662e-05
FR--KL--STL,1,15880,5.179454133964539e-05
FR--KL--STL,1,15900,4.998151949748101e-05
FR--KL--STL,1,15920,4.877648159071768e-05
FR--KL--STL,1,15940,4.871812395691085e-05
FR--KL--STL,1,15960,4.977561645968844e-05
FR--KL--STL,1,15980,4.879423696699662e-05
FR--KL--STL,1,16000,4.937996935968792e-05
FR--KL--STL,1,16020,4.8409809573374434e-05
FR--KL--STL,1,16040,4.734867832860701e-05
FR--KL--STL,1,16060,4.649779400942577e-05
FR--KL--STL,1,16080,4.725484293048865e-05
FR--KL--STL,1,16100,4.6864021437335404e-05
FR--KL--STL,1,16120,4.6891395624104605e-05
FR--KL--STL,1,16140,4.58525276731514e-05
FR--KL--STL,1,16160,4.453369241383953e-05
FR--KL--STL,1,16180,4.540456139562702e-05
FR--KL--STL,1,16200,4.610816131460638e-05
FR--KL--STL,1,16220,4.568210084784733e-05
FR--KL--STL,1,16240,4.5511655790371935e-05
FR--KL--STL,1,16260,4.54567906823596e-05
FR--KL--STL,1,16280,4.594914926334681e-05
FR--KL--STL,1,16300,4.6737917262795745e-05
FR--KL--STL,1,16320,4.7221779813118776e-05
FR--KL--STL,1,16340,4.787631537560936e-05
FR--KL--STL,1,16360,4.758001547073102e-05
FR--KL--STL,1,16380,4.669149294815137e-05
FR--KL--STL,1,16400,4.508669340772542e-05
FR--KL--STL,1,16420,4.4781579131036865e-05
FR--KL--STL,1,16440,4.5131756757547474e-05
FR--KL--STL,1,16460,4.504826370273681e-05
FR--KL--STL,1,16480,4.639382192828852e-05
FR--KL--STL,1,16500,4.652029260372961e-05
FR--KL--STL,1,16520,4.508249835781797e-05
FR--KL--STL,1,16540,4.467107892445199e-05
FR--KL--STL,1,16560,4.6260220994208814e-05
FR--KL--STL,1,16580,4.588106383425798e-05
FR--KL--STL,1,16600,4.6637305186672565e-05
FR--KL--STL,1,16620,4.5267232170391004e-05
FR--KL--STL,1,16640,4.503498544320717e-05
FR--KL--STL,1,16660,4.5408408389372575e-05
FR--KL--STL,1,16680,4.4124134142009254e-05
FR--KL--STL,1,16700,4.4056128961704806e-05
FR--KL--STL,1,16720,4.3824784009117426e-05
FR--KL--STL,1,16740,4.308627378177745e-05
FR--KL--STL,1,16760,4.3090839191426245e-05
FR--KL--STL,1,16780,4.2944238032450596e-05
FR--KL--STL,1,16800,4.2885280541889294e-05
FR--KL--STL,1,16820,4.519947651869384e-05
FR--KL--STL,1,16840,4.6183999037313984e-05
FR--KL--STL,1,16860,4.558503781313928e-05
FR--KL--STL,1,16880,4.487960603096618e-05
FR--KL--STL,1,16900,4.551406242881291e-05
FR--KL--STL,1,16920,4.415459449541894e-05
FR--KL--STL,1,16940,4.501958669953238e-05
FR--KL--STL,1,16960,4.452878332138526e-05
FR--KL--STL,1,16980,4.449897900435631e-05
FR--KL--STL,1,17000,4.4268514992839535e-05
FR--KL--STL,1,17020,4.304971266097759e-05
FR--KL--STL,1,17040,4.2927898792831255e-05
FR--KL--STL,1,17060,4.346883948930529e-05
FR--KL--STL,1,17080,4.3600153933955713e-05
FR--KL--STL,1,17100,4.476228561882392e-05
FR--KL--STL,1,17120,4.336028361979771e-05
FR--KL--STL,1,17140,4.184645652557014e-05
FR--KL--STL,1,17160,4.2043985052379425e-05
FR--KL--STL,1,17180,4.270597691409072e-05
FR--KL--STL,1,17200,4.2424496318074e-05
FR--KL--STL,1,17220,4.123542095311616e-05
FR--KL--STL,1,17240,4.246753483319523e-05
FR--KL--STL,1,17260,4.270044286223869e-05
FR--KL--STL,1,17280,4.249779291196373e-05
FR--KL--STL,1,17300,4.313866208258412e-05
FR--KL--STL,1,17320,4.3466319273773496e-05
FR--KL--STL,1,17340,4.4005968172407726e-05
FR--KL--STL,1,17360,4.424407135556289e-05
FR--KL--STL,1,17380,4.251463120189906e-05
FR--KL--STL,1,17400,4.1496581957763586e-05
FR--KL--STL,1,17420,4.166045662061061e-05
FR--KL--STL,1,17440,4.177903577010274e-05
FR--KL--STL,1,17460,4.1210833805068366e-05
FR--KL--STL,1,17480,4.1282484338071394e-05
FR--KL--STL,1,17500,4.1517798532275665e-05
FR--KL--STL,1,17520,4.055150038722033e-05
FR--KL--STL,1,17540,3.990259030386412e-05
FR--KL--STL,1,17560,3.953190617940194e-05
FR--KL--STL,1,17580,3.986729877010949e-05
FR--KL--STL,1,17600,4.101431224086127e-05
FR--KL--STL,1,17620,4.110874643924826e-05
FR--KL--STL,1,17640,4.2654132257643106e-05
FR--KL--STL,1,17660,4.2296753871233034e-05
FR--KL--STL,1,17680,4.273599880197191e-05
FR--KL--STL,1,17700,4.236075018730171e-05
FR--KL--STL,1,17720,4.222998661583451e-05
FR--KL--STL,1,17740,4.190589723937303e-05
FR--KL--STL,1,17760,4.175474537406743e-05
FR--KL--STL,1,17780,3.9428153794141e-05
FR--KL--STL,1,17800,3.9764007506981616e-05
FR--KL--STL,1,17820,3.943303218771158e-05
FR--KL--STL,1,17840,3.925981225891088e-05
FR--KL--STL,1,17860,3.992009764586986e-05
FR--KL--STL,1,17880,3.911261843766075e-05
FR--KL--STL,1,17900,3.9877738670638746e-05
FR--KL--STL,1,17920,3.939643562350289e-05
FR--KL--STL,1,17940,4.012131231011888e-05
FR--KL--STL,1,17960,4.025942210068578e-05
FR--KL--STL,1,17980,3.994410124044852e-05
FR--KL--STL,1,18000,3.9765821992195545e-05
FR--KL--STL,1,18020,4.113945877251742e-05
FR--KL--STL,1,18040,4.17219226708158e-05
FR--KL--STL,1,18060,4.125133914299657e-05
FR--KL--STL,1,18080,4.111469885395754e-05
FR--KL--STL,1,18100,4.091331023990581e-05
FR--KL--STL,1,18120,4.1660590758644624e-05
FR--KL--STL,1,18140,4.1798859659506844e-05
FR--KL--STL,1,18160,4.141975702423769e-05
FR--KL--STL,1,18180,4.191217837495505e-05
FR--KL--STL,1,18200,4.178638621041841e-05
FR--KL--STL,1,18220,4.13993185917505e-05
FR--KL--STL,1,18240,4.072038602508006e-05
FR--KL--STL,1,18260,4.119966629311615e-05
FR--KL--STL,1,18280,4.037066696914356e-05
FR--KL--STL,1,18300,4.0412943408470646e-05
FR--KL--STL,1,18320,4.070889353030201e-05
FR--KL--STL,1,18340,4.1125945138039315e-05
FR--KL--STL,1,18360,4.1285919751032275e-05
FR--KL--STL,1,18380,4.075236381471074e-05
FR--KL--STL,1,18400,4.00400126251483e-05
FR--KL--STL,1,18420,4.066474573350594e-05
FR--KL--STL,1,18440,4.0955568753779184e-05
FR--KL--STL,1,18460,3.970667652695899e-05
FR--KL--STL,1,18480,3.86386180459238e-05
FR--KL--STL,1,18500,3.866145209091935e-05
FR--KL--STL,1,18520,3.9210265366929066e-05
FR--KL--STL,1,18540,3.903009100240477e-05
FR--KL--STL,1,18560,3.9942007268845e-05
FR--KL--STL,1,18580,4.017010325076953e-05
FR--KL--STL,1,18600,4.174688182834174e-05
FR--KL--STL,1,18620,4.167284473224342e-05
FR--KL--STL,1,18640,4.184639898392461e-05
FR--KL--STL,1,18660,4.2167816652109263e-05
FR--KL--STL,1,18680,4.2259309738342427e-05
FR--KL--STL,1,18700,4.199686759305265e-05
FR--KL--STL,1,18720,4.1614697687464285e-05
FR--KL--STL,1,18740,4.192401887319619e-05
FR--KL--STL,1,18760,4.1660741888597624e-05
FR--KL--STL,1,18780,4.1319401692548516e-05
FR--KL--STL,1,18800,4.164025390522852e-05
FR--KL--STL,1,18820,4.1251528699900085e-05
FR--KL--STL,1,18840,4.0666457016236277e-05
FR--KL--STL,1,18860,4.019512184936976e-05
FR--KL--STL,1,18880,4.0557848372261654e-05
FR--KL--STL,1,18900,4.017731287803509e-05
FR--KL--STL,1,18920,3.978107554631904e-05
FR--KL--STL,1,18940,3.930564136786311e-05
FR--KL--STL,1,18960,3.8907780301193165e-05
FR--KL--STL,1,18980,3.9768877686470935e-05
FR--KL--STL,1,19000,4.00846921063606e-05
FR--KL--STL,1,19020,4.044458591370888e-05
FR--KL--STL,1,19040,3.9923646460030916e-05
FR--KL--STL,1,19060,3.998708883064713e-05
FR--KL--STL,1,19080,4.0220836900110395e-05
FR--KL--STL,1,19100,4.137446396542307e-05
FR--KL--STL,1,19120,4.161976417869084e-05
FR--KL--STL,1,19140,4.086890723371539e-05
FR--KL--STL,1,19160,4.0990480139827906e-05
FR--KL--STL,1,19180,3.985518773100457e-05
FR--KL--STL,1,19200,4.048936886826837e-05
FR--KL--STL,1,19220,4.180488269544351e-05
FR--KL--STL,1,19240,4.277124951839184e-05
FR--KL--STL,1,19260,4.2669028488646366e-05
FR--KL--STL,1,19280,4.214402772092727e-05
FR--KL--STL,1,19300,4.2273763404840726e-05
FR--KL--STL,1,19320,4.239988966171764e-05
FR--KL--STL,1,19340,4.153284479802011e-05
FR--KL--STL,1,19360,4.1984645038795065e-05
FR--KL--STL,1,19380,4.214198597090047e-05
FR--KL--STL,1,19400,4.08684078463691e-05
FR--KL--STL,1,19420,3.981736013306166e-05
FR--KL--STL,1,19440,3.911840606078224e-05
FR--KL--STL,1,19460,3.9366618593117406e-05
FR--KL--STL,1,19480,4.0106190060059296e-05
FR--KL--STL,1,19500,3.967989880360179e-05
FR--KL--STL,1,19520,3.9956382714686116e-05
FR--KL--STL,1,19540,3.944513062833129e-05
FR--KL--STL,1,19560,3.766291221127815e-05
FR--KL--STL,1,19580,3.750779323400029e-05
FR--KL--STL,1,19600,3.714536344583408e-05
FR--KL--STL,1,19620,3.781116877978145e-05
FR--KL--STL,1,19640,3.778904650415526e-05
FR--KL--STL,1,19660,3.772681223122021e-05
FR--KL--STL,1,19680,3.743196370802338e-05
FR--KL--STL,1,19700,3.6584181212943415e-05
FR--KL--STL,1,19720,3.6375717934718683e-05
FR--KL--STL,1,19740,3.563502630710147e-05
FR--KL--STL,1,19760,3.492578722159578e-05
FR--KL--STL,1,19780,3.523834841348735e-05
FR--KL--STL,1,19800,3.5102837427943474e-05
FR--KL--STL,1,19820,3.499558300215829e-05
FR--KL--STL,1,19840,3.484921760383841e-05
FR--KL--STL,1,19860,3.5612745853560077e-05
FR--KL--STL,1,19880,3.488977120319111e-05
FR--KL--STL,1,19900,3.4378923593999154e-05
FR--KL--STL,1,19920,3.440361773853577e-05
FR--KL--STL,1,19940,3.4509791846293326e-05
FR--KL--STL,1,19960,3.491427251439324e-05
FR--KL--STL,1,19980,3.625415608065434e-05
FR--KL--STL,1,20000,3.699680121161582e-05
FR--KL--STL,8,0,0.0354352458007776
FR--KL--STL,8,20,0.005079419684550363
FR--KL--STL,8,40,0.0010171091492546668
FR--KL--STL,8,60,0.00036020637060842
FR--KL--STL,8,80,0.00027795688087847595
FR--KL--STL,8,100,0.00026859600823415664
FR--KL--STL,8,120,0.0002377267500696385
FR--KL--STL,8,140,0.00023220863139416804
FR--KL--STL,8,160,0.00020966406558723332
FR--KL--STL,8,180,0.000167923596173055
FR--KL--STL,8,200,0.00017639552755816068
FR--KL--STL,8,220,0.0001918816111014349
FR--KL--STL,8,240,0.00017090059848536826
FR--KL--STL,8,260,0.00016567624041136756
FR--KL--STL,8,280,0.00017304609794981622
FR--KL--STL,8,300,0.00016504982283156621
FR--KL--STL,8,320,0.00015736808680805314
FR--KL--STL,8,340,0.000170296483380963
FR--KL--STL,8,360,0.00014400322243957554
FR--KL--STL,8,380,0.00013986946554065362
FR--KL--STL,8,400,0.00013407377273622577
FR--KL--STL,8,420,0.00013754287996576464
FR--KL--STL,8,440,0.00013526742667695075
FR--KL--STL,8,460,0.00012451876816529583
FR--KL--STL,8,480,0.00011375849643278963
FR--KL--STL,8,500,0.00011023661856224191
FR--KL--STL,8,520,0.00011347728978001491
FR--KL--STL,8,540,0.00012044083756741324
FR--KL--STL,8,560,0.00011599578210288058
FR--KL--STL,8,580,0.000105225561539801
FR--KL--STL,8,600,9.15353713965216e-05
FR--KL--STL,8,620,8.966331879593667e-05
FR--KL--STL,8,640,9.124932889435586e-05
FR--KL--STL,8,660,9.69564677127785e-05
FR--KL--STL,8,680,9.275492511550719e-05
FR--KL--STL,8,700,9.335561913947821e-05
FR--KL--STL,8,720,9.150824629121678e-05
FR--KL--STL,8,740,9.280403311261905e-05
FR--KL--STL,8,760,9.081122005709311e-05
FR--KL--STL,8,780,9.193384632450898e-05
FR--KL--STL,8,800,9.433106858420223e-05
FR--KL--STL,8,820,7.620163280267952e-05
FR--KL--STL,8,840,7.568915079630237e-05
FR--KL--STL,8,860,7.754225332995021e-05
FR--KL--STL,8,880,7.148994701481019e-05
FR--KL--STL,8,900,7.970668558949537e-05
FR--KL--STL,8,920,7.35821504935102e-05
FR--KL--STL,8,940,7.664559071808854e-05
FR--KL--STL,8,960,7.002049033660579e-05
FR--KL--STL,8,980,6.53652051759577e-05
FR--KL--STL,8,1000,6.893786016922416e-05
FR--KL--STL,8,1020,7.366661759444357e-05
FR--KL--STL,8,1040,7.323431425582579e-05
FR--KL--STL,8,1060,7.095870379591434e-05
FR--KL--STL,8,1080,6.6792090248636e-05
FR--KL--STL,8,1100,5.743106256999771e-05
FR--KL--STL,8,1120,6.211193630003992e-05
FR--KL--STL,8,1140,7.168506971689624e-05
FR--KL--STL,8,1160,6.959587164496655e-05
FR--KL--STL,8,1180,6.40286327389666e-05
FR--KL--STL,8,1200,6.206688941944686e-05
FR--KL--STL,8,1220,5.937404472608017e-05
FR--KL--STL,8,1240,5.519573218816391e-05
FR--KL--STL,8,1260,5.560334429631992e-05
FR--KL--STL,8,1280,5.51980443288051e-05
FR--KL--STL,8,1300,5.338297006588805e-05
FR--KL--STL,8,1320,5.137382076893809e-05
FR--KL--STL,8,1340,4.596070826584272e-05
FR--KL--STL,8,1360,5.0853839410732366e-05
FR--KL--STL,8,1380,5.116930365843449e-05
FR--KL--STL,8,1400,5.255195201918639e-05
FR--KL--STL,8,1420,5.245999541960426e-05
FR--KL--STL,8,1440,5.0389376868912686e-05
FR--KL--STL,8,1460,4.9498776399244564e-05
FR--KL--STL,8,1480,5.630410693721425e-05
FR--KL--STL,8,1500,5.509109046049585e-05
FR--KL--STL,8,1520,5.4712151629751914e-05
FR--KL--STL,8,1540,5.093388674518214e-05
FR--KL--STL,8,1560,4.9060240957388145e-05
FR--KL--STL,8,1580,5.090861415357549e-05
FR--KL--STL,8,1600,5.043884523070474e-05
FR--KL--STL,8,1620,4.80613905191748e-05
FR--KL--STL,8,1640,4.676296064494897e-05
FR--KL--STL,8,1660,4.3562282162964056e-05
FR--KL--STL,8,1680,4.7332870927352386e-05
FR--KL--STL,8,1700,4.7539999981053664e-05
FR--KL--STL,8,1720,5.0792092510043575e-05
FR--KL--STL,8,1740,4.9390452155092156e-05
FR--KL--STL,8,1760,4.9993218899844364e-05
FR--KL--STL,8,1780,4.689280644391949e-05
FR--KL--STL,8,1800,4.44676842162058e-05
FR--KL--STL,8,1820,4.3949562667193005e-05
FR--KL--STL,8,1840,4.2267775977370786e-05
FR--KL--STL,8,1860,4.17065147708225e-05
FR--KL--STL,8,1880,4.2190632110991555e-05
FR--KL--STL,8,1900,3.920996720324273e-05
FR--KL--STL,8,1920,3.6519850693720694e-05
FR--KL--STL,8,1940,4.330634117775863e-05
FR--KL--STL,8,1960,4.1175833459957305e-05
FR--KL--STL,8,1980,4.2687935122061775e-05
FR--KL--STL,8,2000,4.206376425581008e-05
FR--KL--STL,8,2020,4.406289925708388e-05
FR--KL--STL,8,2040,4.2744287381661175e-05
FR--KL--STL,8,2060,4.380428128036111e-05
FR--KL--STL,8,2080,4.1549428960093356e-05
FR--KL--STL,8,2100,4.268584387299157e-05
FR--KL--STL,8,2120,4.1339464650717396e-05
FR--KL--STL,8,2140,3.958707426606386e-05
FR--KL--STL,8,2160,4.2152488173948415e-05
FR--KL--STL,8,2180,3.848967581898677e-05
FR--KL--STL,8,2200,3.832610391910999e-05
FR--KL--STL,8,2220,3.902981462911015e-05
FR--KL--STL,8,2240,3.678693750218305e-05
FR--KL--STL,8,2260,3.739414674699404e-05
FR--KL--STL,8,2280,3.695863161397028e-05
FR--KL--STL,8,2300,3.542348890676431e-05
FR--KL--STL,8,2320,3.4981838769295355e-05
FR--KL--STL,8,2340,3.639528224678538e-05
FR--KL--STL,8,2360,3.623702535830257e-05
FR--KL--STL,8,2380,3.883025773122976e-05
FR--KL--STL,8,2400,3.546807462078879e-05
FR--KL--STL,8,2420,3.4665318346416286e-05
FR--KL--STL,8,2440,3.509437005773108e-05
FR--KL--STL,8,2460,3.513325643661839e-05
FR--KL--STL,8,2480,3.342483654667679e-05
FR--KL--STL,8,2500,3.3424142827490995e-05
FR--KL--STL,8,2520,3.368192976444343e-05
FR--KL--STL,8,2540,3.403990137043067e-05
FR--KL--STL,8,2560,3.521101884806181e-05
FR--KL--STL,8,2580,3.275312914225263e-05
FR--KL--STL,8,2600,3.212765107599343e-05
