tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,11,0.02,1.3264863684132315,0.3036784586284318,nan,0.9072699605770953,0.1330297347101411,0.8569632451210432,0.7243097315683336,0.9873360796361346,0.2908260415629542,0.9495859324645856,0.2936532614187804,0.5960984560943798,0.0158672800171189,,nan,nan,nan,nan,nan,nan,nan,11,88,88,88,0,0,22,22,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,12,0.02,1.3146264816001463,0.29181857181534654,nan,0.8775351517238467,0.1301441575465171,0.8458727312881129,0.7265663374205067,1.0131795409945124,0.29843839537252237,0.9525443921938239,0.2847160773966577,0.5650555101303952,0.01720326003851369,,nan,nan,nan,nan,nan,nan,nan,12,96,96,96,0,0,24,24,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,13,0.02,1.3055902652528504,0.28278235546805064,nan,0.8553023344563615,0.131989834329377,0.8362704439278444,0.7295665902573651,1.034189058262366,0.30462688059875875,0.9564777894181709,0.2781964657213564,0.5412075823026392,0.018552289984654635,,nan,nan,nan,nan,nan,nan,nan,13,104,104,104,0,0,26,26,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,14,0.02,1.2955148660149447,0.27270695623014496,nan,0.83159871966576,0.13184631992380427,0.8252463232055053,0.7312761455478833,1.0565135690697942,0.3112027054286854,0.9587190538716132,0.2702482127473404,0.5145474047472496,0.019901179999578744,,nan,nan,nan,nan,nan,nan,nan,14,112,112,112,0,0,28,28,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,15,0.02,1.285089654915518,0.2622817451307182,nan,0.8054128639484028,0.12772938040942985,0.8143530170649725,0.7340892831864256,1.0793067332943094,0.31791657506520565,0.9624071389700447,0.2616781329626399,0.4883794948825607,0.021242870017886162,,nan,nan,nan,nan,nan,nan,nan,15,120,120,120,0,0,30,30,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,16,0.02,1.275205289641273,0.25239737985647337,nan,0.7810426647546698,0.12311233667561904,0.8039668847859599,0.7370811131910241,1.1039667014055,0.3251803235078731,0.9663294936766981,0.2533082541302031,0.4635456630030493,0.022583790007047355,,nan,nan,nan,nan,nan,nan,nan,16,128,128,128,0,0,32,32,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,17,0.02,1.2667785328912722,0.24397062310647244,nan,0.7589335640074852,0.1216239889795558,0.7947713985009071,0.7357368188949223,1.1276720333584809,0.33216287787615034,0.9645670943922011,0.24675427867575056,0.4434282624522044,0.02392767003038898,,nan,nan,nan,nan,nan,nan,nan,17,136,136,136,0,0,34,34,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,18,0.02,1.2593249626443332,0.2365170528595335,nan,0.7387421516761857,0.12272990876709523,0.7860055011583779,0.7365283833549163,1.1496142733831447,0.33862610244680424,0.9656048527476241,0.241177192313931,0.4259510658357729,0.025254640029743314,,nan,nan,nan,nan,nan,nan,nan,18,144,144,144,0,0,36,36,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,19,0.02,1.2514054537763577,0.22859754399155796,nan,0.7182008294820654,0.11984926691629605,0.7766355073987334,0.7372364622848265,1.170224136621559,0.3446968670693134,0.9665331597433914,0.23451205464342992,0.40734287821548837,0.026573129987809807,,nan,nan,nan,nan,nan,nan,nan,19,152,152,152,0,0,38,38,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,20,0.02,1.244470961629723,0.2216630518449232,nan,0.7002526835541966,0.11521095273923586,0.7686059562078649,0.738348436735267,1.188329866499735,0.3500300234875601,0.9679909826185749,0.22829726708426368,0.3911187901010586,0.02790858002845198,,nan,nan,nan,nan,nan,nan,nan,20,160,160,160,0,0,40,40,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,21,0.02,1.2370843141131034,0.21427640432830364,nan,0.6822098989984072,0.11502571766840294,0.7585187645065441,0.7426497608047185,1.2075569013140086,0.35569346731520685,0.9736301127438576,0.2217540137570953,0.373070626902156,0.029234158981125802,,nan,nan,nan,nan,nan,nan,nan,21,168,168,168,0,0,42,42,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,22,0.02,1.2303866112414394,0.2075787014566397,nan,0.6646078934735979,0.11506383423000245,0.7495475785922836,0.744080701134351,1.2285174884994763,0.36186753987845344,0.9755061068772979,0.21620623464450264,0.3577219544546786,0.030554338998626918,,nan,nan,nan,nan,nan,nan,nan,22,176,176,176,0,0,44,44,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,23,0.02,1.2230865523687036,0.20027864258390382,nan,0.6452618608724116,0.11619202546490476,0.7393155605219378,0.7432498731679106,1.252134249164239,0.3688240050176629,0.9744168732044017,0.210178889394331,0.34120861124576557,0.03188431903254241,,nan,nan,nan,nan,nan,nan,nan,23,184,184,184,0,0,46,46,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,24,0.02,1.2158524413611416,0.19304453157634183,nan,0.6254959204096388,0.11555940057128736,0.7294171761876016,0.7424928466992903,1.2781723074980302,0.37649367858817856,0.9734243949126251,0.2042060817981575,0.3255026041239489,0.033210229012183845,,nan,nan,nan,nan,nan,nan,nan,24,192,192,192,0,0,48,48,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,25,0.02,1.2092318986069697,0.18642398882216993,nan,0.6072534955754649,0.11303426006531736,0.7202937481990046,0.74218760162563,1.2998245420312888,0.3828714802204464,0.973024211931133,0.1983360293798888,0.31128989087038816,0.03454850899288431,,nan,nan,nan,nan,nan,nan,nan,25,200,200,200,0,0,50,50,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,26,0.02,1.2041239157546688,0.18131600596986908,nan,0.5932232195766647,0.11174104190922245,0.7128365712691337,0.7409886467223944,1.3157505856720055,0.3875625963715907,0.9714523557760225,0.19371798682091118,0.30031987559653256,0.035882869036868215,,nan,nan,nan,nan,nan,nan,nan,26,208,208,208,0,0,52,52,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,27,0.02,1.1976022085776963,0.17479429879289654,nan,0.5757294207108743,0.10961700148544722,0.7029550292232319,0.7425186124729978,1.3379023299425765,0.39408753173331607,0.9734581744066516,0.18782609606915693,0.2863767285421572,0.03721876902272925,,nan,nan,nan,nan,nan,nan,nan,27,216,216,216,0,0,54,54,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,28,0.02,1.1935599285373,0.17075201875250023,nan,0.5654859237138158,0.10799895372730861,0.6963618398738233,0.7437287364266079,1.3491304331229514,0.397394840024341,0.9750446734315902,0.18388473710085118,0.27744807484351897,0.038549959019292146,,nan,nan,nan,nan,nan,nan,nan,28,224,224,224,0,0,56,56,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,29,0.02,1.1874874171024732,0.16467950731767345,nan,0.5484477529528364,0.1047685819557065,0.687082797626093,0.7470248067319384,1.369504030103052,0.40339601093699046,0.9793658938404044,0.17814231725649382,0.2648421015804718,0.039884989033453166,,nan,nan,nan,nan,nan,nan,nan,29,232,232,232,0,0,58,58,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,30,0.02,1.1819303955344742,0.15912248574967447,nan,0.5318395967958374,0.10646224146606824,0.6779804939713105,0.7501303787818545,1.3947815649312547,0.41084166753374435,0.9834373668613055,0.1735716549374994,0.2538657271669337,0.04145090898964554,,nan,nan,nan,nan,nan,nan,nan,30,240,240,240,0,0,60,60,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,31,0.02,1.1776112945680632,0.1548033847832635,nan,0.5180875905102538,0.1115448179427159,0.6700467295228701,0.752206247140279,1.4168563389926994,0.41734393083708937,0.9861588757750948,0.1704782083145335,0.245845393700713,0.04281254898523912,,nan,nan,nan,nan,nan,nan,nan,31,248,248,248,0,0,62,62,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,32,0.02,1.1719259529790684,0.1491180431942687,nan,0.5018174463823878,0.11123402120560327,0.6599630297549588,0.7516964212358543,1.4384288796154543,0.42369825812763445,0.9854904828407636,0.16524359565173838,0.2345991777892517,0.04416964901611209,,nan,nan,nan,nan,nan,nan,nan,32,256,256,256,0,0,64,64,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,33,0.02,1.1686480553004894,0.1458401455156897,nan,0.4909162275132121,0.11620648162745671,0.653459846819851,0.7524319986763981,1.4574250410424545,0.42929369674944723,0.9864548409866436,0.16301430882696744,0.2288207051858128,0.0455119390389882,,nan,nan,nan,nan,nan,nan,nan,33,264,264,264,0,0,66,66,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,34,0.02,1.1646590831072299,0.14185117332243014,nan,0.47960747433791195,0.12266579326926598,0.644418453316012,0.7527420218495614,1.478195505887855,0.43541176758368294,0.9868612881613031,0.15996927241038408,0.22088401045565384,0.04685170901939273,,nan,nan,nan,nan,nan,nan,nan,34,272,272,272,0,0,68,68,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,35,0.02,1.1620598472313381,0.1392519374465384,nan,0.4717597348320269,0.12310609168200683,0.6394712591264805,0.754071507788046,1.490029017021644,0.43889740258863413,0.9886042733644151,0.1576388798634657,0.21598531642660743,0.048200568999163806,,nan,nan,nan,nan,nan,nan,nan,35,280,280,280,0,0,70,70,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,36,0.02,1.1579339402029563,0.13512603041815652,nan,0.4601977811749121,0.12382255387602137,0.6311855637427194,0.7571624714002835,1.5087828130717047,0.4444214509669009,0.992656594403353,0.15379833290564385,0.2078116122781172,0.049546658992767334,,nan,nan,nan,nan,nan,nan,nan,36,288,288,288,0,0,72,72,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,37,0.02,1.1531027865058943,0.13029487672109452,nan,0.44710890837806455,0.12200005656386335,0.62189581454222,0.7555120038010537,1.530504250668586,0.4508196367960723,0.9904927952081879,0.14893055703674063,0.1981788153027166,0.05090823903447017,,nan,nan,nan,nan,nan,nan,nan,37,296,296,296,0,0,74,74,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,38,0.02,1.148788608847723,0.1259806990629233,nan,0.4346877646168646,0.11448244011705379,0.6153955016202972,0.7549841639175287,1.5494456050960819,0.45639893167205803,0.9898007855524519,0.14410350838651603,0.18988655040432087,0.05225116899237037,,nan,nan,nan,nan,nan,nan,nan,38,304,304,304,0,0,76,76,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,39,0.02,1.1448577276030716,0.12204981781827184,nan,0.4229066106851355,0.1085672314652242,0.6089335246250652,0.7544239792654134,1.5656311170569768,0.46116647584606574,0.9890663711962071,0.13976326768214828,0.18256065146559797,0.053592829033732414,,nan,nan,nan,nan,nan,nan,nan,39,312,312,312,0,0,78,78,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,40,0.02,1.1420567457870303,0.11924883600223057,nan,0.41419254186803783,0.11401176451703186,0.6017062736703659,0.7555141700890647,1.583400687621438,0.46640061442777375,0.9904956352592482,0.13762391774975288,0.17754933781898058,0.054950779012870044,,nan,nan,nan,nan,nan,nan,nan,40,320,320,320,0,0,80,80,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,41,0.02,1.1381623878413323,0.11535447805653254,nan,0.4017215745178509,0.11602610065594003,0.5929693677449237,0.7569170333203539,1.604973958951583,0.4727551569527687,0.9923348197014049,0.1341028761440324,0.17075138053932412,0.05628460901789367,,nan,nan,nan,nan,nan,nan,nan,41,328,328,328,0,0,82,82,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,42,0.02,1.1347904602626735,0.11198255047787375,nan,0.39212720694705583,0.11071312250901272,0.5869308755627466,0.755422099963196,1.619673202897983,0.47708491155109667,0.990374929306373,0.13021909886407293,0.16433257526330275,0.05762752902228385,,nan,nan,nan,nan,nan,nan,nan,42,336,336,336,0,0,84,84,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,43,0.02,1.1319820141640728,0.10917410437927311,nan,0.38382931542576904,0.11623249924994106,0.5788933639988254,0.7566789341605966,1.63838445973183,0.4825964297361316,0.9920226664846498,0.12796380480330063,0.1592356739474881,0.05896859901258722,,nan,nan,nan,nan,nan,nan,nan,43,344,344,344,0,0,86,86,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,44,0.02,1.1289468563818776,0.1061389465970779,nan,0.3755899259625429,0.11502174107273228,0.5718159525931041,0.7571330063396303,1.6522369163384005,0.48667675780668695,0.9926179650630635,0.12466520421765206,0.15336902828358362,0.06032128899823874,,nan,nan,nan,nan,nan,nan,nan,44,352,352,352,0,0,88,88,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,45,0.02,1.1266363556770393,0.10382844589223961,nan,0.370818458107469,0.10699351148112547,0.5682278780737366,0.756167612417693,1.6588354187763366,0.48862038813059416,0.9913523124732891,0.12129758097965658,0.14797200045755102,0.06166982901049778,,nan,nan,nan,nan,nan,nan,nan,45,360,360,360,0,0,90,90,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,46,0.02,1.1222289527760747,0.09942104299127497,nan,0.3571815115074132,0.10212255675607253,0.5593470592914513,0.7568735607651251,1.6837973064048661,0.4959730688627923,0.9922778262287321,0.11653862033563567,0.1401588726869097,0.06302297802176327,,nan,nan,nan,nan,nan,nan,nan,46,368,368,368,0,0,92,92,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,47,0.02,1.1185671026773432,0.09575919289254342,nan,0.3441219545870176,0.10074981936520543,0.5513276811233476,0.7575111891840764,1.7066163181510947,0.502694552049125,0.9931137710606,0.11294331334151944,0.13460233425114157,0.06435815803706646,,nan,nan,nan,nan,nan,nan,nan,47,376,376,376,0,0,94,94,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,48,0.02,1.1163911533126685,0.09358324352786873,nan,0.3364235607169873,0.10553414265283456,0.5447202146350927,0.760598753158651,1.7240706400117103,0.5078358321457251,0.9971616351000512,0.11126958426028385,0.13135937171401207,0.06569867802318186,,nan,nan,nan,nan,nan,nan,nan,48,384,384,384,0,0,96,96,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,49,0.02,1.1141597268762542,0.09135181709145446,nan,0.32927843360476516,0.10466275403697906,0.5393544495242375,0.7608869105436475,1.7380211873752545,0.5119450534646416,0.9975394157472001,0.10894476171794219,0.1276168968619933,0.06705699802841991,,nan,nan,nan,nan,nan,nan,nan,49,392,392,392,0,0,98,98,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,50,0.02,1.111577497765522,0.08876958798072221,nan,0.321312750685316,0.10255629775679757,0.5330843962610186,0.7608248564320202,1.751416499961111,0.5158907268935704,0.9974580614468452,0.10605334838274363,0.12319324906125198,0.0684005880029872,,nan,nan,nan,nan,nan,nan,nan,50,400,400,400,0,0,100,100,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,51,0.02,1.1085892939962099,0.08578138421141013,nan,0.3114861769752762,0.1004678762098334,0.5260313782429482,0.7605056551699803,1.772060112545859,0.5219714325979483,0.9970395815965147,0.10290529917575086,0.11833897216752505,0.06976372801000252,,nan,nan,nan,nan,nan,nan,nan,51,408,408,408,0,0,102,102,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,52,0.02,1.1063059459360196,0.08349803615121987,nan,0.3051273499816507,0.09790797643691587,0.5203540648539822,0.7566631935739049,1.7854416506518258,0.5259130486673382,0.9920020302305175,0.10023476513066078,0.1141196567474928,0.07112112798495218,,nan,nan,nan,nan,nan,nan,nan,52,416,416,416,0,0,104,104,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,53,0.02,1.103141034742453,0.08033312495765332,nan,0.2956121405625731,0.09058018388828683,0.5135649560199993,0.7564904249677181,1.8011012563251525,0.5305256838422715,0.9917755268013128,0.09627567445995558,0.10848472039834854,0.07246829802170396,,nan,nan,nan,nan,nan,nan,nan,53,424,424,424,0,0,106,106,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,54,0.02,1.1013618381333252,0.07855392834852548,nan,0.2894111023947142,0.09289381084025918,0.5080413977537797,0.7605329071326399,1.8152035120489127,0.5346795918112391,0.9970753095168325,0.09460649364224241,0.10573142922452038,0.07383371802279726,,nan,nan,nan,nan,nan,nan,nan,54,432,432,432,0,0,108,108,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,55,0.02,1.0999279064703273,0.0771199966855276,nan,0.2844911608973407,0.09088964414435105,0.5048109457935461,0.7619158832112255,1.8266134261835008,0.5380404536603862,0.9988884214659383,0.09304227461152516,0.10345898301346128,0.07517759798793122,,nan,nan,nan,nan,nan,nan,nan,55,440,440,440,0,0,110,110,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,56,0.02,1.098794403397895,0.07598649361309517,nan,0.2806489639168969,0.09076218691412197,0.501790767086853,0.7588833766181158,1.8375454479890958,0.5412605493234279,0.9949127388602536,0.09192788206706033,0.10170265744127846,0.07651851803530008,,nan,nan,nan,nan,nan,nan,nan,56,448,448,448,0,0,112,112,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,57,0.02,1.0967694413476603,0.07396153156286056,nan,0.2741565336050548,0.08896493815614184,0.4964669032941558,0.7577564587635304,1.8526716255829507,0.5457160599082534,0.9934353248547296,0.08968134674343822,0.09835598187608904,0.07786518801003695,,nan,nan,nan,nan,nan,nan,nan,57,456,456,456,0,0,114,114,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,58,0.02,1.0963800351753012,0.07357212539050151,nan,0.2733874835009275,0.08883839242786015,0.49514958721198254,0.7577744448492301,1.8550054616153835,0.5464035059653443,0.9934589050072751,0.0892164228820186,0.09752761760715155,0.07919506798498333,,nan,nan,nan,nan,nan,nan,nan,58,464,464,464,0,0,116,116,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,59,0.02,1.0942262541566223,0.0714183443718226,nan,0.2672172326396788,0.08445293571465744,0.4896522394764969,0.7568490267269177,1.8686005955061,0.5504080380142619,0.9922456615669407,0.08660151204104985,0.09376116527999846,0.08053795801242813,,nan,nan,nan,nan,nan,nan,nan,59,472,472,472,0,0,118,118,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,60,0.02,1.0923078707310463,0.06949996094624655,nan,0.2608981496224147,0.08220293753076524,0.48445044810403004,0.7540827193362115,1.881563260904565,0.5542262724976306,0.9886189719497799,0.08439484638843428,0.0907225452163192,0.0818877579877153,,nan,nan,nan,nan,nan,nan,nan,60,480,480,480,0,0,120,120,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,61,0.02,1.0905679520821285,0.06776004229732879,nan,0.2547945396775741,0.08207452323478576,0.4792396400720262,0.7559951319122161,1.8948909006422892,0.5581520124642363,0.9911261867504284,0.08250915551712172,0.08805198855425134,0.08325916802277789,,nan,nan,nan,nan,nan,nan,nan,61,488,488,488,0,0,122,122,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,62,0.02,1.0897946793548114,0.0669867695700117,nan,0.2524297266870545,0.08623934828041228,0.4753821591935377,0.7600106525403529,1.9028780218018617,0.5605046691514893,0.9963906223003206,0.0819111662017678,0.08681601855971559,0.08459490799577907,,nan,nan,nan,nan,nan,nan,nan,62,496,496,496,0,0,124,124,0,0,0,8,False,False,0.02
smoke,J,J_minibatch_floor_B8_smoke,S--FB--GVI,875108331,63,0.02,1.0890360206272593,0.06622811084245961,nan,0.24914757736048135,0.08737110182911581,0.4728945651831718,0.7606681289574381,1.9105725338282578,0.562771135981325,0.9972525882927389,0.08123926615672301,0.08598208032219662,0.08595094800693914,,nan,nan,nan,nan,nan,nan,nan,63,504,504,504,0,0,126,126,0,0,0,8,False,False,0.02
