tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,70,0.06015037593984962,1.2490993308465186,6.308922600251066e-05,nan,0.00010683408566243357,0.011177050633504337,0.0021078469478431673,0.846080392364247,0.8485156206087081,0.9981659950136226,1.001038963168488,1.9992090612099638,0.00012529463384141194,0.00014941029347654316,0.047269128961488605,0.016736488963942975,,nan,nan,nan,nan,nan,nan,nan,nan,70,281,281,281,0,70,140,210,72,72,0,4,True,False,0.06015037593984962,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.813363103507918e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,71,0.05970149253731343,1.2490898588074817,5.361718696561546e-05,nan,8.698307723983863e-05,0.009959397094584706,0.0037032532771243847,0.8453441273823739,0.8497809913947022,0.997297384093364,1.0025317883196923,2.0001135389406177,0.00010846483894245908,0.00013717925094463738,0.047950309002771974,0.016975308943074197,,nan,nan,nan,nan,nan,nan,nan,nan,71,285,285,285,0,71,142,213,73,73,0,4,True,False,0.05970149253731343,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.091882565187055e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,72,0.05925925925925926,1.2490706134537861,3.437183327004156e-05,nan,5.61478471517735e-05,0.008002741849416515,0.002962292506233642,0.845234006628253,0.846899935038571,0.9971674687885055,0.999132853052593,1.9960683295910147,6.896082287284269e-05,8.691938853096936e-05,0.04865773895289749,0.01721757889026776,,nan,nan,nan,nan,nan,nan,nan,nan,72,289,289,289,0,72,144,216,74,74,0,4,True,False,0.05925925925925926,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,5.127171053837612e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,73,0.058823529411764705,1.2490909035467372,5.4661926221166723e-05,nan,8.92460721009164e-05,0.010101909953000698,0.0035966743528496273,0.8446021895291568,0.8479458910460368,0.9964220805853542,1.0003668229310525,1.9971737342839426,0.0001100272216430403,0.00013835309609176258,0.04932088899658993,0.017463908880017698,,nan,nan,nan,nan,nan,nan,nan,nan,73,293,293,293,0,73,146,219,75,75,0,4,True,False,0.058823529411764705,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.161124939779735e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,74,0.058394160583941604,1.2490921182770207,5.587665650463869e-05,nan,8.976522576675488e-05,0.01006580249241446,0.004278580520258845,0.8446302216699142,0.8496658013747288,0.9964551515912823,1.0023958925325545,1.999920859479411,0.00011306233404724621,0.00014533371563928686,0.04997872898820788,0.017701578908599913,,nan,nan,nan,nan,nan,nan,nan,nan,74,297,297,297,0,74,148,222,76,76,0,4,True,False,0.058394160583941604,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.572895329411126e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,75,0.057971014492753624,1.2490938936341376,5.7652013621511955e-05,nan,9.459524962565164e-05,0.010433027940783095,0.003315310688110218,0.8450718399969714,0.8487871283945656,0.9969761521969237,1.0013592753299203,1.9997697025027918,0.00011630312669706555,0.000144654562729417,0.05066239897860214,0.017953308881260455,,nan,nan,nan,nan,nan,nan,nan,nan,75,301,301,301,0,75,150,225,77,77,0,4,True,False,0.057971014492753624,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.532833690696609e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,76,0.05755395683453238,1.2490877290847988,5.148746428274009e-05,nan,8.511499823268763e-05,0.009876090675080695,0.0033905940144983273,0.8454388959889529,0.8457810167057738,0.997409187654037,0.9978128056421165,1.9953476975525921,0.00010252434080663063,0.00012749892183690662,0.05133030895376578,0.01820160885108635,,nan,nan,nan,nan,nan,nan,nan,nan,76,305,305,305,0,76,152,228,78,78,0,4,True,False,0.05755395683453238,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,7.520862634747775e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,77,0.05714285714285714,1.2490839963495732,4.775472905715894e-05,nan,7.667507856597009e-05,0.009115396390810533,0.0054213265513738985,0.8430730219897848,0.8481877394893172,0.9946180403874538,1.000652144390111,1.9917383053152837,9.300030092154307e-05,0.00012436470473770595,0.05199107900261879,0.018442398868501186,,nan,nan,nan,nan,nan,nan,nan,nan,77,309,309,309,0,77,154,231,79,79,0,4,True,False,0.05714285714285714,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,7.335982512383144e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,78,0.05673758865248227,1.2490705067622876,3.426514177151674e-05,nan,5.769329720585391e-05,0.008198925764604714,0.0018339333446466756,0.8462202748945526,0.8469906319104615,0.9983310218672261,0.9992398529715051,1.997189858727438,6.813335574005946e-05,8.203601402741371e-05,0.05266381899127737,0.018682428868487477,,nan,nan,nan,nan,nan,nan,nan,nan,78,313,313,313,0,78,156,234,80,80,0,4,True,False,0.05673758865248227,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,4.839112234938326e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,79,0.056338028169014086,1.249084043522997,4.780190248099281e-05,nan,8.084105864616408e-05,0.009740954298032322,0.0013951607716068536,0.8479073145462287,0.8487857564945444,1.000321312184482,1.0013576568265707,2.001426245286789,9.550005529486186e-05,0.00011348328107625462,0.053322178951930255,0.018924758885987103,,nan,nan,nan,nan,nan,nan,nan,nan,79,317,317,317,0,79,158,237,81,81,0,4,True,False,0.056338028169014086,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,6.694112828708844e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,80,0.055944055944055944,1.2490905622387043,5.432061818821943e-05,nan,9.027674269794432e-05,0.010198287074620947,0.0031636594561383654,0.8490889264364448,0.8498882033512143,1.0017153225158428,1.0026582719614547,2.004248206030463,0.00010859774962685938,0.0001331997432700986,0.05397904897108674,0.019159828894771636,,nan,nan,nan,nan,nan,nan,nan,nan,80,321,321,321,0,80,160,240,82,82,0,4,True,False,0.055944055944055944,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,7.85714073252736e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,81,0.05555555555555555,1.2490896431165412,5.3401496025173856e-05,nan,8.857740596582576e-05,0.010110125216056485,0.003024841161698611,0.8490636253433266,0.8497639986494506,1.001685473471928,1.0025117410752171,2.003697012171539,0.00010709949025449641,0.00013140584109173344,0.05464756896253675,0.01939942891476676,,nan,nan,nan,nan,nan,nan,nan,nan,81,325,325,325,0,81,162,243,83,83,0,4,True,False,0.05555555555555555,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,7.751322646622936e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,82,0.05517241379310345,1.2490872264772603,5.0984856744262785e-05,nan,8.622758169336683e-05,0.010051922137333906,0.0016572953196248952,0.8473747829648385,0.849015437030087,0.9996930563820645,1.0016286231583333,2.000226244776198,0.00010163893450719425,0.000121031544014803,0.05530347896274179,0.0196392989018932,,nan,nan,nan,nan,nan,nan,nan,nan,82,329,329,329,0,82,164,246,84,84,0,4,True,False,0.05517241379310345,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,7.13936717183496e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,83,0.0547945205479452,1.2490835291406588,4.7287520142713646e-05,nan,7.873701138126201e-05,0.009561636794133107,0.002419559307057467,0.8455849190805431,0.8476944505560472,0.9975814588540641,1.0000701852248226,1.9994822429043682,9.484413926754274e-05,0.00011557386903863718,0.0559567489544861,0.01987387891858816,,nan,nan,nan,nan,nan,nan,nan,nan,83,333,333,333,0,83,166,249,85,85,0,4,True,False,0.0547945205479452,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,6.817431713797527e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,84,0.05442176870748299,1.249086818073561,5.057645304495928e-05,nan,7.747094995368549e-05,0.009078325498337444,0.005987706946826892,0.8430653322642403,0.8498435992916406,0.9946089684096392,1.002605650182356,2.001833528798225,0.00010208557867766848,0.00014169092050715274,0.05661956896074116,0.02010986889945343,,nan,nan,nan,nan,nan,nan,nan,nan,84,337,337,337,0,84,168,252,86,86,0,4,True,False,0.05442176870748299,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.358015380619449e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,85,0.05405405405405406,1.249076315436477,4.0073815960939285e-05,nan,5.4155550936797715e-05,0.006959735747852603,0.00786375333467927,0.8432062517869822,0.8526165925070474,0.99477521865832,1.005877097620451,2.0065277381308038,8.123936746363902e-05,0.00013155564111088887,0.05727202899288386,0.020348328864201903,,nan,nan,nan,nan,nan,nan,nan,nan,85,341,341,341,0,85,170,255,87,87,0,4,True,False,0.05405405405405406,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,7.76015899873101e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,86,0.053691275167785234,1.2490835533680582,4.731174754213363e-05,nan,6.409561468925417e-05,0.007545749547415899,0.008629478060308666,0.8408138883293407,0.8502763712911707,0.9919528203700697,1.003116214305368,1.9969627291741179,9.491939041194506e-05,0.00015507865866829954,0.05793293897295371,0.02058389881858602,,nan,nan,nan,nan,nan,nan,nan,nan,86,345,345,345,0,86,172,258,88,88,0,4,True,False,0.053691275167785234,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,9.147726683658956e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,87,0.05333333333333334,1.2491024453474744,6.620372695831378e-05,nan,9.172151902516447e-05,0.009188236789831624,0.00973384004931476,0.839752515638338,0.8500725494905967,0.9907006626108826,1.0028757548972413,1.9959271134003158,0.0001327191260509976,0.00021159490897685674,0.05861024896148592,0.020821968792006373,,nan,nan,nan,nan,nan,nan,nan,nan,87,349,349,349,0,87,174,261,89,89,0,4,True,False,0.05333333333333334,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.00012481487856521223
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,88,0.052980132450331126,1.249104060417894,6.781879737793872e-05,nan,9.370380095201381e-05,0.009265116936690142,0.009919102172403566,0.8395267428736171,0.849859269440417,0.9904343064839962,1.0026241370894948,1.99492938099037,0.0001358576290971685,0.00021746137380205974,0.05926576897036284,0.021055738790892065,,nan,nan,nan,nan,nan,nan,nan,nan,88,353,353,353,0,88,176,264,90,90,0,4,True,False,0.052980132450331126,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.0001282753686984833
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,89,0.05263157894736842,1.2491048874486415,6.864582812537989e-05,nan,8.737507673293108e-05,0.008342787432140814,0.011552697419631315,0.8390018607625463,0.8522568727471427,0.9898150751681659,1.005452717106127,1.9953432919690075,0.00013787237238593983,0.00024012047619136027,0.05993086897069588,0.021291098790243268,,nan,nan,nan,nan,nan,nan,nan,nan,89,357,357,357,0,89,178,267,91,91,0,4,True,False,0.05263157894736842,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.0001416414422339604
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,90,0.05228758169934641,1.2490895302545395,5.328863402342954e-05,nan,7.23192342643092e-05,0.00807254044887845,0.008976900101325711,0.8420752540490063,0.8528300149517077,0.9934409205317197,1.0061288834185327,2.0044492082784426,0.00010796445565619791,0.00017416561045351402,0.06059903895948082,0.02152815874433145,,nan,nan,nan,nan,nan,nan,nan,nan,90,361,361,361,0,90,180,270,92,92,0,4,True,False,0.05228758169934641,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.00010273621243585336
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,91,0.05194805194805195,1.2491011167970323,6.487517651621033e-05,nan,8.522777602261106e-05,0.008500880757644868,0.010626243933923325,0.8402777433186946,0.8528311685431892,0.9913203016131611,1.0061302443716988,2.0010629977554024,0.00013084809017733395,0.00021968727431344055,0.0612573089892976,0.021766388730611652,,nan,nan,nan,nan,nan,nan,nan,nan,91,365,365,365,0,91,182,273,93,93,0,4,True,False,0.05194805194805195,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.00012958837525128567
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,92,0.05161290322580645,1.249080588154415,4.4346533898842466e-05,nan,6.190177778143637e-05,0.007612595592181492,0.007757295229943185,0.8418611861061671,0.8507812003223788,0.9931883732051381,1.0037117879373718,2.000482482209706,8.937542540713854e-05,0.00014041364092587199,0.0619365589809604,0.022006608720403165,,nan,nan,nan,nan,nan,nan,nan,nan,92,369,369,369,0,92,184,276,94,94,0,4,True,False,0.05161290322580645,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.282671651130749e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,93,0.05128205128205128,1.2490721344889404,3.589286842431427e-05,nan,5.2470881902806144e-05,0.007264956388770636,0.006041106088893115,0.8440575214479807,0.8512987036394196,0.9957795067092712,1.0043223140978155,2.005977178726697,7.278595400908882e-05,0.0001072297770377063,0.06260528898565099,0.022244878695346415,,nan,nan,nan,nan,nan,nan,nan,nan,93,373,373,373,0,93,186,279,95,95,0,4,True,False,0.05128205128205128,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,6.325233279123913e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,94,0.050955414012738856,1.2490764211051542,4.0179484638080964e-05,nan,5.7132254938876367e-05,0.007394819980383379,0.0071262773785714,0.8424495611943252,0.8507331955865467,0.993882510559712,1.0036551541997984,2.002678613952246,8.078019978364817e-05,0.00012439183952000528,0.0632602289551869,0.02248176874127239,,nan,nan,nan,nan,nan,nan,nan,nan,94,377,377,377,0,94,188,282,96,96,0,4,True,False,0.050955414012738856,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,7.337583129606857e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,95,0.05063291139240506,1.2490848867512894,4.864513077329491e-05,nan,6.459898000224706e-05,0.007314157293921754,0.009509139435540295,0.8395772548609102,0.8478386749023895,0.9904938981593402,1.000240334349505,1.9915490699869474,9.548002683614649e-05,0.0001630430708006709,0.06391809898195788,0.022716368781402707,,nan,nan,nan,nan,nan,nan,nan,nan,95,381,381,381,0,95,190,285,97,97,0,4,True,False,0.05063291139240506,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,9.617528692578728e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,96,0.050314465408805034,1.249107157918225,7.091629770883401e-05,nan,9.681490462597444e-05,0.00916662123840886,0.010959080256317543,0.8383507452510839,0.847942301152178,0.9890469196025328,1.0003625877425197,1.9910335191081063,0.00013898658655411736,0.00023063386010560615,0.06458402896532789,0.022953478794079274,,nan,nan,nan,nan,nan,nan,nan,nan,96,385,385,385,0,96,192,288,98,98,0,4,True,False,0.050314465408805034,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.00013604550970201232
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,97,0.05,1.2491005302298337,6.428860931761982e-05,nan,8.537311055602833e-05,0.008424232167899736,0.010879730913077364,0.8384611913487994,0.8485773029052858,0.9891772187325167,1.001111733051224,1.9914616398873755,0.00012645152674326817,0.00021551092490666168,0.06523297895910218,0.023188878782093525,,nan,nan,nan,nan,nan,nan,nan,nan,97,389,389,389,0,97,194,291,99,99,0,4,True,False,0.05,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.00012712484459937375
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,98,0.049689440993788817,1.2490819454012165,4.5703780700456775e-05,nan,6.142363899528763e-05,0.007227470732562322,0.00897508611347854,0.8400426767083574,0.8471524901237815,0.9910429810427763,0.9994308057060289,1.991435607782318,8.992955600194212e-05,0.00015120780271729947,0.0659175890032202,0.023426658764947206,,nan,nan,nan,nan,nan,nan,nan,nan,98,393,393,393,0,98,196,294,100,100,0,4,True,False,0.049689440993788817,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.919393961570474e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,99,0.04938271604938271,1.2490550614974245,1.8819876908438005e-05,nan,1.7531657501986503e-05,0.0015666453601176225,0.008521787302879604,0.8405330967563321,0.8489542584138855,0.9916215556316442,1.0015564474940983,1.9851099387357254,3.622493105052615e-05,8.312569128454947e-05,0.066587068955414,0.02366677875397727,,nan,nan,nan,nan,nan,nan,nan,nan,99,397,397,397,0,99,198,297,101,101,0,4,True,False,0.04938271604938271,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,4.9033897429286296e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,100,0.049079754601226995,1.2490458008118055,9.559191289421065e-06,nan,8.565641681478413e-06,0.0006441449683984899,0.006217898075113326,0.8426323449529003,0.8492939057301139,0.9940981502718446,1.0019571474800766,1.9900470095756948,1.8406597780218446e-05,4.310049549979946e-05,0.06724032800411806,0.02390194876352325,,nan,nan,nan,nan,nan,nan,nan,nan,100,401,401,401,0,100,200,300,102,102,0,4,True,False,0.049079754601226995,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,2.5423972334307624e-05
