tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,source_file
smoke,L,L_logistic_smoke,FR--R--STL,594425521,23,0.02,13.677878019740216,0.2005567824489205,nan,0.11069776961645998,0.32050001246462817,0.95999802162381,0.3403051317335112,0.8942030211235836,1.173705841275517,1.9441517262751755,0.6428935520047159,3.014737267686769,0.035294368979521096,,nan,nan,nan,nan,0.8533080947206468,0.65,0.3236382149005231,23,92,92,92,0,23,46,69,23,23,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,24,0.02,13.660082073199401,0.18276083590810543,nan,0.10618237290802196,0.31701034431121417,0.9091579046933761,0.33139532271479927,0.890839149282874,1.1692855295422517,1.893258364166857,0.5573757194599143,2.65660831311836,0.036792978993617,,nan,nan,nan,nan,0.8569390784338747,0.65,0.32507861801547,24,96,96,96,0,24,48,72,24,24,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,25,0.02,13.65593591575918,0.17861467846788415,nan,0.10196205212351475,0.3096604550014762,0.8946752884626026,0.32892480825431736,0.8882887071743343,1.1659324229257726,1.8791531736891038,0.5494841654405889,2.642024221095221,0.03830350894713774,,nan,nan,nan,nan,0.8552769186894784,0.65,0.3243950562469196,25,100,100,100,0,25,50,75,25,25,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,26,0.02,13.639128218429956,0.16180698113866043,nan,0.09564244040386481,0.30242884689853755,0.847218163944591,0.32061656550633993,0.884906930031893,1.1614964929128184,1.8316835336199124,0.47598468094304985,2.3303080546222157,0.03980437899008393,,nan,nan,nan,nan,0.8582085256454897,0.65,0.325540727327617,26,104,104,104,0,26,52,78,26,26,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,27,0.02,13.627875897637562,0.1505546603462662,nan,0.0894985088151277,0.29311425309327915,0.8120071073992746,0.31446862935167175,0.8818937442813458,1.1575285999607898,1.796580367986389,0.43548155167253977,2.165536986329888,0.041302078985609114,,nan,nan,nan,nan,0.8584225299176458,0.65,0.32559792883973465,27,108,108,108,0,27,54,81,27,27,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,28,0.02,13.622059123330544,0.1447378860392483,nan,0.08572147787239362,0.2865401315696738,0.7915625393870039,0.3109346010644608,0.8793841211549949,1.1542340408546625,1.7763910834125056,0.4180122731510434,2.0987648230515212,0.042780378949828446,,nan,nan,nan,nan,0.857655761077432,0.65,0.3252745256052351,28,112,112,112,0,28,56,84,28,28,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,0,0.0,18.33747868142607,4.860157444134774,nan,1.3251778106207432,2.12530410314097,4.723168550586812,1.0,1.0,1.3126074090387243,5.712812086755255,56.107695931653616,70.45091343180643,0.0004702199948951602,,nan,nan,nan,nan,0.6931959579744933,0.57,0.25002438870578114,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.0,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,1,0.04,16.37241740175187,2.8950961644605755,nan,0.817608927064613,1.5319198453132983,3.6284454607765304,0.8080700266385982,0.9871738679339065,1.295766482044058,4.616370922614146,27.698659226699014,45.60889366238267,0.0025366400368511677,,nan,nan,nan,nan,0.7257072763918232,0.66,0.26619870668060824,1,1,1,1,1,1,1,2,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,2,0.04,15.384976522902287,1.907655285610991,nan,0.5691379660283261,1.1844698443750967,2.903575320447982,0.6809319092970391,0.9750128526528187,1.2798003820454256,3.8900625231509847,15.47753293938624,31.47315285257477,0.004206750018056482,,nan,nan,nan,nan,0.7507722111443286,0.66,0.2784035351963699,2,2,2,2,2,2,2,4,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,3,0.04,14.82498832312039,1.3476670858290944,nan,0.4277611063653311,0.9619312379661479,2.400150097334455,0.5926093735542516,0.9635953384149827,1.264810812649956,3.385496955193669,9.49513162145654,22.807117219970806,0.005860220000613481,,nan,nan,nan,nan,0.7697645241589215,0.66,0.28740711540790564,3,3,3,3,3,3,3,6,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,4,0.04,14.477522604512712,1.0002013672214165,nan,0.3379849142824934,0.809004813149309,2.03377668547711,0.528324866239456,0.9529101982729171,1.2507825083514343,3.0182556180759716,6.246097491251164,17.155027335443993,0.007497540034819394,,nan,nan,nan,nan,0.7843373465552905,0.66,0.29414076426730057,4,4,4,4,4,4,4,8,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,5,0.04,14.246953881438285,0.7696326441469896,nan,0.27622621761576377,0.698026175825978,1.7563246134136676,0.4796467048850874,0.9429154940212598,1.237660191449066,2.7401706183828822,4.332462193852295,13.280831001332434,0.009125970012973994,,nan,nan,nan,nan,0.7957208053535103,0.66,0.29928129908235346,5,5,5,5,5,5,5,10,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,6,0.04,14.085932020893475,0.6086107836021792,nan,0.23115836016391017,0.6139595723274504,1.539266509405238,0.44157477111097776,0.9335609671120128,1.225377850073095,2.522677316989064,3.1312632834314997,10.517411857864218,0.010784940037410706,,nan,nan,nan,nan,0.8047664449506897,0.66,0.30328430002703993,6,6,6,6,6,6,6,12,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,7,0.04,13.968915933607986,0.4915946963166906,nan,0.19678568575395153,0.5480474377062798,1.364911193331906,0.41100650395285737,0.9247965072056676,1.2138697388886293,2.3480512974180314,2.3380390890824048,8.481882847988697,0.012411470001097769,,nan,nan,nan,nan,0.8120628643687757,0.66,0.306456129981463,7,7,7,7,7,7,7,14,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,8,0.04,13.881148472466355,0.4038272351750596,nan,0.16967641240531936,0.49489263510899384,1.2218033353990172,0.3859317433545031,0.9165751568589229,1.2030742764299982,2.2048087933961122,1.7922649568494475,6.942607137593934,0.014009750040713698,,nan,nan,nan,nan,0.8180238754484381,0.65,0.30900672891853254,8,8,8,8,8,8,8,16,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,9,0.04,13.813613543581662,0.3362923062903658,nan,0.1477367189741234,0.45101189592088947,1.102233716696498,0.36499685521411934,0.9088539772752424,1.1929351622543953,2.0852166555063767,1.4038444571773425,5.7530346415373534,0.015615759999491274,,nan,nan,nan,nan,0.8229466745234137,0.65,0.31108338548658154,9,9,9,9,9,9,9,18,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,10,0.04,13.760543159110874,0.28322192181957817,nan,0.1296195491477346,0.41406965822568714,1.000836541689973,0.34725909254603626,0.9015940810721907,1.183401411838769,1.9838890716526387,1.119508078649321,4.816847110136987,0.01724587002536282,,nan,nan,nan,nan,0.827049273354051,0.65,0.3127918745423002,10,10,10,10,10,10,10,20,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,11,0.04,13.718102577385896,0.24078134009459973,nan,0.11441874012164205,0.38244884003165297,0.9137664488744163,0.33204242723613536,0.8947603574435828,1.1744269925455322,1.8969639610152027,0.906349636107139,4.068645019541741,0.018855659989640117,,nan,nan,nan,nan,0.8304947625819183,0.65,0.31420981754958477,11,11,11,11,11,11,11,22,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,12,0.04,13.683657971322042,0.20633673403074582,nan,0.10150115172934923,0.354998683613881,0.8381969755154199,0.31884966241359824,0.8883211043356256,1.1659703397502696,1.8216008861280382,0.7432696298771476,3.4627607306680512,0.020468490023631603,,nan,nan,nan,nan,0.8334073225315589,0.66,0.31539529685068407,12,12,12,12,12,12,12,24,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,13,0.04,13.655349220085752,0.17802798279445575,nan,0.09040979180093492,0.3308805388401647,0.772004219690225,0.3073069775294946,0.8822476545110745,1.1579938659772113,1.755664246562644,0.6162980141918414,2.966521592544541,0.022057000023778528,,nan,nan,nan,nan,0.8358830100904151,0.66,0.31639253675504475,13,13,13,13,13,13,13,26,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,14,0.04,13.63183059490737,0.15450935761607454,nan,0.08080544184895626,0.309470248147642,0.7135610630900517,0.29712784059728237,0.8765140286078363,1.1504635059269135,1.6975171138706107,0.5159238671080515,2.556051804129596,0.023655769997276366,,nan,nan,nan,nan,0.8379971793761163,0.66,0.3172357354851416,14,14,14,14,14,14,14,28,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,15,0.04,13.612107842652655,0.13478660536135934,nan,0.07243013146145615,0.2902945033061297,0.6615995739541406,0.2880888671212982,0.8710966254842609,1.1433483106223716,1.6458833161632311,0.4355120890422898,2.213576295785756,0.025271479040384293,,nan,nan,nan,nan,0.8398096890111999,0.66,0.31795170557437963,15,15,15,15,15,15,15,30,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,16,0.04,13.595432704622317,0.11811146733102085,nan,0.06508351270128303,0.2729882698717645,0.6151167070964381,0.28001326797771253,0.8659739506337278,1.1366200915607818,1.5997528773845848,0.3703330005292442,1.9256424247536135,0.026864659041166306,,nan,nan,nan,nan,0.8413686241671714,0.66,0.318561729555566,16,16,16,16,16,16,16,32,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,17,0.04,13.581232786382435,0.10391154909113887,nan,0.05860712129114217,0.2572656546799725,0.5733082368877325,0.2727592474841729,0.8611263797507313,1.1302531109748204,1.5583157364473095,0.3169499332122611,1.6819188753381458,0.028469068987760693,,nan,nan,nan,nan,0.8427130024039299,0.66,0.31908288802726686,17,17,17,17,17,17,17,34,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,18,0.04,13.569063820170555,0.09174258287925952,nan,0.05287361133694147,0.2428995685973044,0.5355215453029747,0.26621170854931736,0.8565359533666856,1.1242238128177955,1.520914359384242,0.2728225680793671,1.474367019575584,0.030050178989768028,,nan,nan,nan,nan,0.8438747714149283,0.66,0.31952902600421157,18,18,18,18,18,18,18,36,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,19,0.04,13.558576479043817,0.08125524175252075,nan,0.04777921469349569,0.22970727253399797,0.5012212769550144,0.2602762154559515,0.852186198388904,1.1185105889953584,1.487009249161028,0.23604397137592387,1.2966582382019995,0.03164538904093206,,nan,nan,nan,nan,0.8448803049526102,0.66,0.3199114667916699,19,19,19,19,19,19,19,38,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,20,0.04,13.549492866620952,0.07217162932965593,nan,0.043238344052405474,0.21753993733609767,0.4699639482393344,0.25487452833633495,0.8480619727165979,1.1130935758229117,1.4561534344409686,0.20516257950720224,1.143757085005435,0.033239829004742205,,nan,nan,nan,nan,0.8457515375249305,0.66,0.3202395466870318,20,20,20,20,20,20,20,40,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,21,0.04,13.541589574413337,0.06426833712204072,nan,0.039179653918788825,0.20627499118842796,0.44137889939707825,0.2499412514554491,0.8441493295816493,1.1079544763142104,1.4279733214543877,0.17905938898683024,1.0116184039089147,0.03483059903373942,,nan,nan,nan,nan,0.8465068353018004,0.67,0.32052102057376075,21,21,21,21,21,21,21,42,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,22,0.04,13.534685281223014,0.057364043931718456,nan,0.035543113840774784,0.19581043418905733,0.4151538131766061,0.24542128372148803,0.8404353987434761,1.1030764045402928,1.4021541289382993,0.15686176197714982,0.896964098871289,0.036425428988877684,,nan,nan,nan,nan,0.8471616718214405,0.67,0.3207623731671669,22,22,22,22,22,22,22,44,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,23,0.04,13.528631547670248,0.05131031037895184,nan,0.032277797972509605,0.18606056163112641,0.39102357029188345,0.24126785563689643,0.8369082821067754,1.098443748874858,1.378428673373564,0.1378819732489782,0.7971164596774405,0.03800180903635919,,nan,nan,nan,nan,0.8477291574805552,0.67,0.32096906041479395,23,23,23,23,23,23,23,46,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,24,0.04,13.523305893552712,0.04598465626141568,nan,0.029340190515921058,0.17695270968946533,0.3687615764091172,0.23744100081450525,0.8335569617127921,1.094042051442931,1.35656863686553,0.12157276157171383,0.7098722243472024,0.03960311901755631,,nan,nan,nan,nan,0.8482204582612863,0.66,0.3211456985692223,24,24,24,24,24,24,24,48,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,25,0.04,13.518606529648398,0.04128529235710232,nan,0.026692868738641577,0.16842475237292984,0.34817294277691263,0.2339063535666919,0.8303712183785479,1.0898579015138523,1.3363776978598048,0.10749475169681301,0.6334063732886488,0.04120429902104661,,nan,nan,nan,nan,0.8486451296747304,0.66,0.3212962136220803,25,25,25,25,25,25,25,50,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,26,0.04,13.514448304393627,0.03712706710233071,nan,0.024303466512695736,0.160423156868673,0.32908907319511166,0.23063419399798532,0.8273415595296898,1.0858788409348463,1.3176860758297488,0.09529228297654121,0.5661978888702457,0.04280312900664285,,nan,nan,nan,nan,0.8490113851791932,0.66,0.321423960402406,26,26,26,26,26,26,26,52,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,27,0.04,13.510759553540174,0.03343831624887805,nan,0.022143849181712562,0.15290145837138455,0.3113633293847522,0.22759868297648195,0.8244591549984799,1.0820932799970497,1.3003461607293885,0.084675271068504,0.5069719264424419,0.044400599028449506,,nan,nan,nan,nan,0.8493263135022824,0.66,0.3215318182375802,27,27,27,27,27,27,27,54,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,FR--R,594425521,28,0.04,13.507479628551732,0.030158391260435735,nan,0.020189449698540217,0.1458190532034685,0.29486753150056205,0.22477724422219325,0.8217157797461853,1.0784904223716296,1.2842289829154623,0.0754054529761406,0.4546543758821573,0.04598796903155744,,nan,nan,nan,nan,0.8495960557859115,0.66,0.3216222683458,28,28,28,28,28,28,28,56,0,0,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-r_seed0.csv
smoke,L,L_logistic_smoke,Laplace,594425521,0,0.0,13.499526853175142,0.02220561588384662,nan,0.00802095559537434,0.21308592276502983,0.03258972194926586,0.1698268806023083,0.7518669763554142,0.9701301743641689,0.9869660637865795,0.04563826839932689,0.2739718862488653,0.00041199999395757914,,nan,nan,nan,nan,0.8222423255939831,0.64,0.31004572779209516,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.0,results/raw/smoke/L/L_logistic_smoke/laplace_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,0,0.0,18.33747868142607,4.860157444134774,nan,1.3251778106207432,2.12530410314097,4.723168550586812,1.0,1.0,1.3126074090387243,5.712812086755255,56.107695931653616,70.45091343180643,0.0004566899733617902,,nan,nan,nan,nan,0.6931959579744933,0.57,0.25002438870578114,0,0,0,0,0,0,0,0,0,0,0,4,False,False,0.0,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,1,0.015,17.276419221497804,3.799097984206508,nan,1.0621431758795077,1.8348404957985094,4.092430043164717,0.8894248137146071,0.9912626921097607,1.3010816929937035,5.081339666376865,39.769290986921256,57.53802131560168,0.0023399500059895217,,nan,nan,nan,nan,0.7087482681229593,0.65,0.25779127790391365,1,4,4,4,0,0,2,2,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,2,0.015,16.358474614007896,2.8811533767166004,nan,0.8344642841538744,1.6139871038846645,3.2290960128385353,0.7379777816070252,0.981636440584707,1.2884235622124176,4.216189190469122,26.10987939223462,45.82863152592708,0.0038108499720692635,,nan,nan,nan,nan,0.7217475152324768,0.65,0.264244330711668,2,8,8,8,0,0,4,4,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,3,0.015,15.483712461195443,2.0063912239041475,nan,0.6277005791621013,1.3343839555725017,2.555536070592687,0.619701721101235,0.972141097459581,1.2759104066998623,3.540597972048121,15.515988022522148,33.12023914978862,0.005271949979942292,,nan,nan,nan,nan,0.7426384235477613,0.65,0.274480924465826,3,12,12,12,0,0,6,6,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,4,0.015,14.77290908698052,1.295587849689225,nan,0.4520149921095324,1.038320421880225,2.043005546080885,0.5295922276807634,0.9630617680765681,1.2639453992541603,3.0258836312902617,8.45530243483481,21.825422317172006,0.006723959988448769,,nan,nan,nan,nan,0.7682811380431466,0.66,0.28672253064770237,4,16,16,16,0,0,8,8,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,5,0.015,14.253293297084994,0.7759720597936983,nan,0.33396432957596994,0.7871860638139462,1.5633314316624465,0.44503707250552893,0.9541044632043233,1.2521425554325853,2.5428639917256737,4.078532853837929,12.823300618242419,0.008169709995854646,,nan,nan,nan,nan,0.7974159954660184,0.66,0.30010078765719045,5,20,20,20,0,0,10,10,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,6,0.015,13.937294397203816,0.4599731599125203,nan,0.25049052671014965,0.6324328899283054,1.1054316843630696,0.3638549754080182,0.9456600495263392,1.2411815893895524,2.0788005606845514,1.931067386330238,7.169563266423221,0.009625069971662015,,nan,nan,nan,nan,0.8180646738745877,0.66,0.30914226539531975,6,24,24,24,0,0,12,12,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,7,0.015,13.794733800271263,0.31741256297996756,nan,0.2127261076901127,0.5632827804764554,0.8244289250861612,0.31359583050932166,0.9372116743665257,1.2300822538818812,1.791672412660285,1.134492536062377,4.495156471556071,0.011120370007120073,,nan,nan,nan,nan,0.8298320700451092,0.66,0.3141171867170037,7,28,28,28,0,0,14,14,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,8,0.015,13.6956523101118,0.21833107282050435,nan,0.18732637247831868,0.5074931541652332,0.6009730424939499,0.2729421445124689,0.9291747405299942,1.2194939988906888,1.559455969898802,0.6648734811231217,2.5588615107050905,0.012544019962660968,,nan,nan,nan,nan,0.8424520721271733,0.66,0.31932816657896007,8,32,32,32,0,0,16,16,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,9,0.015,13.62243760168652,0.1451163643952249,nan,0.1647912075237293,0.4522138416387662,0.4283124348042296,0.24042156817574162,0.921354325013884,1.2090900873002022,1.373808610388687,0.3756367991258995,1.1370992249266478,0.013978349976241589,,nan,nan,nan,nan,0.8601104538897413,0.66,0.32640850539688815,9,36,36,36,0,0,18,18,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,10,0.015,13.620059818403268,0.14273858111197235,nan,0.1623640992691581,0.45559666840001956,0.3938767513779879,0.23425593520800742,0.9153401255228749,1.2011298663219183,1.3386527309049856,0.37041736163922484,1.1161617106742454,0.015418469964060932,,nan,nan,nan,nan,0.8567927026158373,0.66,0.32506722133638905,10,40,40,40,0,0,20,20,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,11,0.015,13.621655736449295,0.14433449915799912,nan,0.15550934221657278,0.4574740814693229,0.380912259986746,0.23233209411295427,0.9099344264390841,1.193791326386905,1.327931504472221,0.38250031356504943,1.2422904254298537,0.016837039962410927,,nan,nan,nan,nan,0.8504881225429677,0.66,0.32250354356212496,11,44,44,44,0,0,22,22,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,12,0.015,13.623938342635245,0.14661710534394956,nan,0.16624757346908853,0.47761125625621503,0.33427001150881397,0.2234767767102843,0.9046445464342479,1.1872200259587855,1.276920751252221,0.3806208970284416,1.1324341858997387,0.018264448968693614,,nan,nan,nan,nan,0.8510536937756248,0.66,0.3227465502756345,12,48,48,48,0,0,24,24,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,13,0.015,13.596830076745423,0.11950883945412727,nan,0.1517891727574895,0.4481973063373906,0.2592754129728268,0.2078083426392134,0.898396632857761,1.1766476652051547,1.1897876238056568,0.29389357501367946,0.6873303740114953,0.019707408966496587,,nan,nan,nan,nan,0.8571839990648832,0.66,0.32515431978230697,13,52,52,52,0,0,26,26,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,14,0.015,13.577569006357898,0.10024776906660193,nan,0.14520791599079447,0.4294204860981729,0.1992114066004905,0.1929339640035267,0.8920087156503322,1.1018875866629718,1.1711844157735785,0.2326689753218713,0.31306806716835023,0.021130308974534273,,nan,nan,nan,nan,0.8775359094714811,0.66,0.3330703942392509,14,56,56,56,0,0,28,28,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,15,0.015,13.576538151608654,0.09921691431735802,nan,0.14470647409700405,0.4288336889569255,0.18677515401348796,0.19058132096289104,0.8869602013606628,1.0885498411579004,1.164450247149929,0.2296470801187847,0.3020651711059984,0.02256419899640605,,nan,nan,nan,nan,0.8766088972000448,0.66,0.33270896949747425,15,60,60,60,0,0,30,30,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,16,0.015,13.57868712864919,0.10136589135789364,nan,0.1481874172795454,0.43394439965949555,0.18131948635876846,0.19034585240070734,0.8828327132861065,1.087320142804566,1.1589086177461683,0.2344948309934374,0.31231294795622166,0.023983769002370536,,nan,nan,nan,nan,0.8746366130283676,0.66,0.33196240229894974,16,64,64,64,0,0,32,32,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,17,0.015,13.573325267041527,0.09600402975023137,nan,0.14109859216978612,0.4266717103945501,0.15671634963988798,0.18177935487867658,0.8775264379380359,1.038385766807008,1.1519425784666353,0.21986183708266105,0.27406079891591223,0.025398338970262557,,nan,nan,nan,nan,0.8804288808811878,0.66,0.33413411744934357,17,68,68,68,0,0,34,34,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,18,0.015,13.571069724231478,0.09374848694018212,nan,0.1370271598591824,0.41785817371329276,0.16686975787090036,0.18895635885679796,0.873511409345624,1.0791801993580923,1.1468877534769515,0.21539262296288947,0.2945684317058415,0.026822168962098658,,nan,nan,nan,nan,0.8710494455535386,0.66,0.330539536712777,18,72,72,72,0,0,36,36,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,19,0.015,13.569774234430085,0.09245299713878907,nan,0.13379901696652938,0.4139281509030819,0.16621064737782507,0.19008934755011422,0.8700817843779569,1.0855230706212058,1.1425194151450109,0.21247157062684152,0.3114454468948902,0.028249138966202736,,nan,nan,nan,nan,0.8679621445324878,0.66,0.3293314363306245,19,76,76,76,0,0,38,38,0,0,0,4,False,False,0.015,results/raw/smoke/L/L_logistic_smoke/s-fb-gvi-b4_seed0.csv
