job_id,method,variant,seed,tier,experiment,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,grid_condition,grid_dimension,grid_rho,source_file,plotted_gap
D_logcosh_d2_k10_rho0.1,FR--KL,fr-kl-x2,3081477538,full,D,400,1.0,-2.228390654458178,3.120866365335928e-08,,1.588711175628324e-05,1.181726303163912e-05,0.0003289647521844,1.189640467695824,626.5000456337455,0.9996710352478168,0.9999999999991128,1.9993420704956315,5.4233416887073743e-08,3.331881573452579e-09,1.4985571350553073,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,2.0,2,,,0.0012653477142252,0.8900902912224912,0.7884061058051053,1.5768122116102106,2.0,0.0007978311312395,0.4202902383143473,1.268381856300845,10.0,2,0.1,results/raw/full/D/D_logcosh_d2_k10_rho0.1/fr-kl-x2_seed2.csv,3.120866365335928e-08
D_logcosh_d2_k10_rho0.1,FR--R,fr-r-x1,4206921266,full,D,400,0.25,-2.228390654458169,3.120866365335928e-08,,1.8496018191128885e-05,1.1817263032040434e-05,0.0003289647521871,1.060793988092488,702.5961832979488,0.9996710352478128,0.9999999999991072,1.999342070495626,5.42334168830897e-08,1.828280358815619e-09,1.4509919870179149,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,1.0,1,,,0.0011248427469673,0.9889133342081784,0.7884061058051058,1.5768122116102117,2.0,0.0007114160776077,0.4713425052338338,1.2683818563008442,10.0,2,0.1,results/raw/full/D/D_logcosh_d2_k10_rho0.1/fr-r-x1_seed1.csv,3.120866365335928e-08
D_logcosh_d2_k10_rho1,FB--GVI,fb-gvi-x1,1501232627,full,D,400,0.8217439058368616,-1.0531360321671102,3.011005755837459e-07,,3.63270388477784e-05,0.0007768693163942,9.80660263727544e-05,1.616836078272896,59.959496261223904,0.9999974802581127,1.000098033649475,2.000195661534446,5.983595278510087e-07,9.987565790543548e-09,1.353660469991155,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,3,,,0.0098572580267695,1.10132949147413,0.1620962691815508,1.7830589609970593,11.0,0.0083397784317862,0.3092452289767207,6.169173448896479,10.0,2,1.0,results/raw/full/D/D_logcosh_d2_k10_rho1/fb-gvi-x1_seed3.csv,3.011005755837459e-07
D_logcosh_d2_k10_rho1,FR--KL,fr-kl-x16,4198868836,full,D,400,1.4545454545454544,-1.0531363332676873,-9.992007221626407e-15,,0.0,2.7706948288032503e-09,2.915660347259619e-08,0.6545955460925512,148.08444930391022,1.000000000000094,1.000000029156605,2.000000058313207,2.1667951993782646e-16,3.869423146908863e-17,1.5210379950003698,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,16.0,1,,,0.0011401460237863,1.8764968081967892,0.1620962691815507,1.7830589609970584,11.0,0.003376451856542,0.7638304351225649,6.169173448896482,10.0,2,1.0,results/raw/full/D/D_logcosh_d2_k10_rho1/fr-kl-x16_seed1.csv,1e-14
D_logcosh_d2_k10_rho1,FR--R,fr-r-x8,4198868836,full,D,400,0.3636363636363636,-1.0531363332676942,-1.6875389974302383e-14,,1.2800515377516276e-12,2.7706954124310127e-09,2.9156624374279342e-08,0.6545955460925441,148.08444930391357,1.0000000000000977,1.000000029156625,2.000000058313249,2.166797180474512e-16,3.869418911400952e-17,1.4987885460141115,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,8.0,1,,,0.0011401460237863,1.8764968081967892,0.1620962691815507,1.7830589609970584,11.0,0.003376451856542,0.7638304351225649,6.169173448896482,10.0,2,1.0,results/raw/full/D/D_logcosh_d2_k10_rho1/fr-r-x8_seed1.csv,1e-14
D_logcosh_d2_k10_rho5,FB--GVI,fb-gvi-x1,3430287944,full,D,400,0.1670421763757469,0.4440353302658522,0.0001870430176443,,0.0081910393515865,0.0192009995136566,0.0035143152792249,0.2015469746642746,21.960121866040154,0.9965174700736436,0.9995284099303168,1.9930527751747449,0.0003723110304448,1.7182897261343308e-05,1.35980928898789,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,3,,,0.001382474839793,5.721238017163131,0.0234053045143635,1.19367053023254,50.99999999999999,0.0226894493729346,2.479619723696854,42.725357381542,10.0,2,5.0,results/raw/full/D/D_logcosh_d2_k10_rho5/fb-gvi-x1_seed3.csv,0.0001870430176443
D_logcosh_d2_k10_rho5,FR--KL,fr-kl-x4,3548738445,full,D,400,0.0784313725490196,0.4438482872482032,-4.6629367034256575e-15,,0.0,2.024611946378487e-12,1.4271967603176538e-10,0.1903912891662988,23.33908874017401,0.9999999998572824,0.9999999999992214,1.9999999997145743,7.510160943871258e-21,1.5439514414473237e-21,1.4632330359891057,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,4.0,0,,,0.0010135682557712,5.986512039633551,0.0234053045143635,1.193670530232539,50.99999999999999,0.0214232871512589,2.626170567930032,42.725357381542025,10.0,2,5.0,results/raw/full/D/D_logcosh_d2_k10_rho5/fr-kl-x4_seed0.csv,1e-14
D_logcosh_d2_k10_rho5,FR--R,fr-r-x64,3548738445,full,D,400,0.627450980392157,0.4438482872482033,-4.551914400963142e-15,,0.0,1.1712053389973641e-15,4.09868370656637e-15,0.1903912891667589,23.339088743466508,0.999999999999997,0.9999999999999972,1.999999999999994,3.459075282640442e-30,1.9768790162059374e-28,1.4565130670089277,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,64.0,0,,,0.0010135682557712,5.986512039633551,0.0234053045143635,1.193670530232539,50.99999999999999,0.0214232871512589,2.626170567930032,42.725357381542025,10.0,2,5.0,results/raw/full/D/D_logcosh_d2_k10_rho5/fr-r-x64_seed0.csv,1e-14
D_logcosh_d2_k1_rho0.1,FB--GVI,fb-gvi-x1,802602171,full,D,400,0.9090909090909094,-1.2151103774538632,9.121230926112389e-08,,1.1420170306987689e-05,0.0002366316514377,0.0005089577236374,0.94564606326888,94.51672436789914,0.99949104885994,0.9999974112779488,1.9989821167253252,1.7928456301663105e-07,3.2190303124368726e-09,1.490275965014007,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,2,,,0.0099999999999999,1.0999999999999994,0.9456485219338884,1.0402133741272777,1.1000000000000003,0.0052873767409637,0.5287376740963738,1.057475348192752,1.0,2,0.1,results/raw/full/D/D_logcosh_d2_k1_rho0.1/fb-gvi-x1_seed2.csv,9.121230926112389e-08
D_logcosh_d2_k1_rho0.1,FR--KL,fr-kl-x0p125,3285004099,full,D,400,0.1136363636363624,-1.215110468666171,-2.220446049250313e-16,,3.4638958374228365e-14,5.708519251181385e-13,1.2635339585892204e-12,0.945648521933045,94.56485219330428,0.9999999999991048,0.9999999999991082,1.9999999999982137,1.0629785054820794e-24,1.063310619099014e-24,1.561331433011219,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,0.125,3,,,0.0099999999999999,1.1,0.9456485219338886,1.040213374127278,1.1000000000000003,0.0052873767409637,0.5287376740963762,1.057475348192752,1.0,2,0.1,results/raw/full/D/D_logcosh_d2_k1_rho0.1/fr-kl-x0p125_seed3.csv,1e-14
D_logcosh_d2_k1_rho0.1,FR--R,fr-r-x2,1962368161,full,D,400,0.9090909090908992,-1.2151104686661722,-6.661338147750939e-16,,0.0,5.710684852021925e-13,1.2635326498238878e-12,0.9456485219330436,94.56485219330447,0.9999999999991058,0.9999999999991072,1.9999999999982123,1.0624285232338375e-24,1.1140827676775475e-24,1.4780792260426097,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,2.0,1,,,0.0099999999999999,1.1,0.9456485219338886,1.040213374127278,1.1000000000000008,0.0052873767409637,0.5287376740963758,1.057475348192752,1.0,2,0.1,results/raw/full/D/D_logcosh_d2_k1_rho0.1/fr-r-x2_seed1.csv,1e-14
D_logcosh_d2_k1_rho1,FB--GVI,fb-gvi-x1,3266451219,full,D,400,0.4999999999999995,-0.5993829490111429,2.7788952559726358e-05,,0.0032887601746535,0.0074041391639752,0.0008406212417944,0.5979723767855898,59.751310134332215,0.9991615273366028,0.99993993615986,1.9983332110620855,5.604792415210425e-05,9.52328312686304e-07,1.4813373050419614,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,0,,,0.01,2.0000000000000018,0.5980114078074269,1.196022815614854,2.0000000000000004,0.0083610445130674,0.8361044513067386,1.6722089026134808,1.0,2,1.0,results/raw/full/D/D_logcosh_d2_k1_rho1/fb-gvi-x1_seed0.csv,2.7788952559726358e-05
D_logcosh_d2_k1_rho1,FR--KL,fr-kl-x0p25,1111130160,full,D,400,0.1249999999999996,-0.5994107379637039,-2.664535259100376e-15,,0.0,3.2221660773148626e-15,1.1992461054270308e-13,0.5980114078074834,59.80114078074704,1.0000000000000715,1.0000000000000964,2.0000000000001745,5.963424692454172e-27,1.3930079959932118e-26,1.5141446350025944,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,0.25,2,,,0.01,2.000000000000001,0.5980114078074275,1.1960228156148558,2.0000000000000013,0.0083610445130674,0.8361044513067406,1.6722089026134792,1.0,2,1.0,results/raw/full/D/D_logcosh_d2_k1_rho1/fr-kl-x0p25_seed2.csv,1e-14
D_logcosh_d2_k1_rho1,FR--R,fr-r-x1,1111130160,full,D,400,0.2499999999999992,-0.599410737963703,-1.7763568394002505e-15,,0.0,3.799371821684356e-15,1.289132465661859e-13,0.5980114078074834,59.80114078074806,1.0000000000000902,1.000000000000092,2.000000000000183,6.893760012339106e-27,1.277555369884781e-26,1.4870570260100069,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,1.0,2,,,0.01,2.000000000000001,0.5980114078074275,1.1960228156148558,2.0000000000000013,0.0083610445130674,0.8361044513067406,1.6722089026134792,1.0,2,1.0,results/raw/full/D/D_logcosh_d2_k1_rho1/fr-r-x1_seed2.csv,1e-14
D_logcosh_d2_k1_rho5,FB--GVI,fb-gvi-x1,2579443989,full,D,400,0.1666666666666666,0.6273822392535359,2.7918566838480707e-05,,0.0010545405599811,0.0074387102246704,0.0009660315560576,0.1898337357955197,18.967844632165573,0.9990354019965236,0.9999473914551712,1.9981624662194608,5.587302047880662e-05,2.97366710573405e-06,1.363721609057393,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,3,,,0.01,5.9999999999999964,0.1898526546031071,1.1391159276186442,6.000000000000007,0.0263362132620829,2.633621326208277,5.267242652416585,1.0,2,5.0,results/raw/full/D/D_logcosh_d2_k1_rho5/fb-gvi-x1_seed3.csv,2.7918566838480707e-05
D_logcosh_d2_k1_rho5,FR--KL,fr-kl-x2,3081477538,full,D,400,0.3333333333333332,0.6273543206866953,-3.552713678800501e-15,,0.0,7.603308122083422e-16,2.0636531964781482e-14,0.1898526546031087,18.98526546031076,1.000000000000001,1.0000000000000198,2.000000000000041,4.107700968733226e-29,9.298803350337034e-28,1.500540574954357,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,2.0,2,,,0.01,6.0,0.1898526546031062,1.139115927618641,6.000000000000021,0.0263362132620829,2.6336213262083223,5.267242652416612,1.0,2,5.0,results/raw/full/D/D_logcosh_d2_k1_rho5/fr-kl-x2_seed2.csv,1e-14
D_logcosh_d2_k1_rho5,FR--R,fr-r-x2,3081477538,full,D,400,0.1666666666666666,0.6273543206866941,-4.773959005888173e-15,,1.3145040611561853e-13,7.603308122083422e-16,1.4854668934534446e-14,0.1898526546031078,18.98526546031072,0.9999999999999988,1.0000000000000142,2.0000000000000293,2.596435589643022e-29,4.98243642197008e-28,1.488973815983627,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,2.0,2,,,0.01,6.0,0.1898526546031062,1.139115927618641,6.000000000000021,0.0263362132620829,2.6336213262083223,5.267242652416612,1.0,2,5.0,results/raw/full/D/D_logcosh_d2_k1_rho5/fr-r-x2_seed2.csv,1e-14
D_logcosh_d50_k100_rho0.1,FB--GVI,fb-gvi-x1,2705663251,full,D,400,2.360753605114286,-78.6498810373377,0.1042028733487541,,186.5605494471333,0.0185560374850001,0.6611191715687132,2.6494944109642184,1140.990391134556,0.6216807941725406,1.0089685526994776,1.4289150553750294,0.1660570702127972,0.0004330735182075,2.1263482259819284,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,0,,,0.0003131149840661,0.4235935498874687,0.494531364251337,5.439845006764707,11.0,0.0002731276537886,0.1887129256113904,2.022116436464821,100.0,50,0.1,results/raw/full/D/D_logcosh_d50_k100_rho0.1/fb-gvi-x1_seed0.csv,0.1042028733487541
D_logcosh_d50_k100_rho0.1,FR--KL,fr-kl-x0p5,3624971968,full,D,400,0.0454545454545454,-78.73006895283837,0.0240149578481236,,15.98174840413983,0.0107885216245076,0.2659106213753591,2.347397329741041,2267.115481968892,0.9999918776505948,1.1438641007406003,2.210195063467131,0.0280863636802246,0.0002812908435918,2.268414761987515,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,0.5,3,,,0.0002624204157931,0.4702932757531242,0.4945313642513371,5.439845006764709,11.0,0.0002382844491114,0.2130553682465308,2.0221164364648203,100.0,50,0.1,results/raw/full/D/D_logcosh_d50_k100_rho0.1/fr-kl-x0p5_seed3.csv,0.0240149578481236
D_logcosh_d50_k100_rho0.1,FR--R,fr-r-x1,3624971968,full,D,400,0.0454545454545454,-78.72974196791083,0.0243419427756634,,16.28699575800472,0.010867621263697,0.2683617117591885,2.3474019813322538,2268.812827661357,0.9999957404035192,1.145351555993151,2.212512014591677,0.0285022962451368,0.0002849347977652,2.500435486028437,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,1.0,3,,,0.0002624204157931,0.4702932757531242,0.4945313642513371,5.439845006764709,11.0,0.0002382844491114,0.2130553682465308,2.0221164364648203,100.0,50,0.1,results/raw/full/D/D_logcosh_d50_k100_rho0.1/fr-r-x1_seed3.csv,0.0243419427756634
D_logcosh_d50_k100_rho1,FB--GVI,fb-gvi-x1,446052147,full,D,400,0.7376103421685934,-34.959364913578995,0.0008476949338955,,0.1785227568778299,0.0306592758608514,0.0406385184420903,1.0524573513933733,154.55554493780454,0.969567140307932,1.000078249538742,1.962201090846523,0.0016162213352514,1.7419891963147342e-05,2.196130184980575,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,0,,,0.0002672644930634,1.3557293639077432,0.0206428910638833,2.08493199745222,101.0,0.0031369004817103,0.4749762502340218,48.44282697153753,100.0,50,1.0,results/raw/full/D/D_logcosh_d50_k100_rho1/fb-gvi-x1_seed0.csv,0.0008476949338955
D_logcosh_d50_k100_rho1,FR--KL,fr-kl-x8,1849202699,full,D,400,0.0792079207920792,-34.960212608512315,5.613287612504791e-13,,3.2711035357122226e-11,1.744710892576208e-08,1.8764354977739544e-06,1.1616534886216312,166.98712401295282,0.9999999995016708,1.000000626240525,2.000000969173567,7.441511260317306e-13,1.6444592003778497e-13,2.290043351997156,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,8.0,1,,,0.0002392971940519,1.2121108767888642,0.0206428910638833,2.084931997452222,101.0,0.0029942436145067,0.4304209687926427,48.442826971537485,100.0,50,1.0,results/raw/full/D/D_logcosh_d50_k100_rho1/fr-kl-x8_seed1.csv,5.613287612504791e-13
D_logcosh_d50_k100_rho1,FR--R,fr-r-x16,1849202699,full,D,400,0.0792079207920792,-34.96021260851218,6.963318810448982e-13,,3.9484884419115276e-11,1.906613570981017e-08,2.087171570617912e-06,1.1616534943605767,166.98712953497716,0.9999999998702768,1.000000690564028,2.0000010726639483,9.197087597831897e-13,2.0135237020400507e-13,2.3980990779818967,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,16.0,1,,,0.0002392971940519,1.2121108767888642,0.0206428910638833,2.084931997452222,101.0,0.0029942436145067,0.4304209687926427,48.442826971537485,100.0,50,1.0,results/raw/full/D/D_logcosh_d50_k100_rho1/fr-r-x16_seed1.csv,6.963318810448982e-13
D_logcosh_d50_k100_rho5,FB--GVI,fb-gvi-x1,2371335158,full,D,400,0.1892993293300896,7.159216995181719,0.0003134104040256,,0.0122947735327801,0.0250071321408394,0.0018128859762601,0.2234120442838376,23.08561446766713,0.998403355384514,1.000267366103043,1.998994095334784,0.0006264074099329,3.2373981872636016e-05,2.1020990569959395,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,2,,,0.0002561116107236,5.276757277654261,0.0023993464543686,1.2020725736386828,501.0,0.0216239886842107,2.2380384513335514,416.7801603554345,100.0,50,5.0,results/raw/full/D/D_logcosh_d50_k100_rho5/fb-gvi-x1_seed2.csv,0.0003134104040256
D_logcosh_d50_k100_rho5,FR--KL,fr-kl-x32,2143242929,full,D,400,0.0638722554890219,7.158903584777693,-1.4210854715202004e-14,,1.0658292649657109e-13,4.83448773468922e-10,2.4708068684306116e-08,0.2232546213592863,22.6393059789042,0.9999999941085106,0.9999999994453715,1.9999999918609497,2.2568632611674315e-16,3.709812127494963e-16,2.247900942980777,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,32.0,1,,,0.0003642068571053,5.281893140907466,0.0023993464543686,1.2020725736386813,500.9999999999999,0.0220854825799495,2.2395952903908185,416.7801603554349,100.0,50,5.0,results/raw/full/D/D_logcosh_d50_k100_rho5/fr-kl-x32_seed1.csv,1e-14
D_logcosh_d50_k100_rho5,FR--R,fr-r-x1024,2143242929,full,D,400,1.0219560878243512,7.15890358477769,-1.7763568394002505e-14,,0.0,8.504473271040944e-15,1.9474552590584678e-13,0.2232546220048272,22.639306077645912,0.9999999999998792,1.0000000000000204,1.9999999999998015,1.1231446525429347e-27,5.179448689033889e-28,2.26068257301813,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,1024.0,1,,,0.0003642068571053,5.281893140907466,0.0023993464543686,1.2020725736386813,500.9999999999999,0.0220854825799495,2.2395952903908185,416.7801603554349,100.0,50,5.0,results/raw/full/D/D_logcosh_d50_k100_rho5/fr-r-x1024_seed1.csv,1e-14
D_logcosh_d50_k10_rho0.1,FB--GVI,fb-gvi-x1,1041964258,full,D,400,1.7439303861832829,-56.59432338028649,0.0002788816548076,,0.1043774230839471,0.0037484158661564,0.0329156153524048,2.3044645341580985,375.8786060044682,0.9713167756723972,1.0000029182829424,1.951912042100486,0.0005418057102286,3.0503507837262574e-06,2.108703827019781,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,2,,,0.0021608423144251,0.4804280924214927,0.7884061058051062,1.5768122116102123,2.0,0.0012920733054247,0.216962887427423,1.2683818563008438,10.0,50,0.1,results/raw/full/D/D_logcosh_d50_k10_rho0.1/fb-gvi-x1_seed2.csv,0.0002788816548076
D_logcosh_d50_k10_rho0.1,FR--KL,fr-kl-x1,1814209846,full,D,400,0.5,-56.59460218362949,7.831179971162784e-08,,7.458482569856872e-06,2.370561093668893e-05,0.0005215399261292,1.901881447419123,382.61356503357,0.9996710352478092,1.000002965301975,1.999498461949716,1.368507425908839e-07,7.571758767574848e-09,2.431679837987758,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,1.0,0,,,0.0021828906145545,0.5734173840439651,0.788406105805106,1.576812211610212,2.0,0.0013067042111855,0.2628967335172073,1.2683818563008442,10.0,50,0.1,results/raw/full/D/D_logcosh_d50_k10_rho0.1/fr-kl-x1_seed0.csv,7.831179971162784e-08
D_logcosh_d50_k10_rho0.1,FR--R,fr-r-x1,3118783983,full,D,400,0.25,-56.59460218362949,7.831179971162784e-08,,9.684612398870002e-06,2.3705610936694827e-05,0.000521539926126,1.9336796816983068,376.82212394816776,0.9996710352478112,1.0000029653019753,1.999498461949721,1.3685074259071056e-07,7.039545656757822e-09,2.4623788759927265,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,1.0,4,,,0.002223639687819,0.5635761035840882,0.7884061058051055,1.576812211610211,2.0,0.0013268138532489,0.2585738924687324,1.2683818563008449,10.0,50,0.1,results/raw/full/D/D_logcosh_d50_k10_rho0.1/fr-r-x1_seed4.csv,7.831179971162784e-08
D_logcosh_d50_k10_rho1,FB--GVI,fb-gvi-x1,3109125535,full,D,400,0.7384887862185707,-29.41944154606819,0.0001150031531658,,0.0206947227699814,0.0130496029076781,0.011192011719853,0.9946809800537404,120.8811797935217,0.9904115948966198,1.0001051972963766,1.9890082670885545,0.0002266504395251,2.732614208030701e-06,2.106350307003595,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,4,,,0.001952681846373,1.3549569210054135,0.1620962691815508,1.7830589609970593,11.0,0.004096708017324,0.502658776483777,6.169173448896479,10.0,50,1.0,results/raw/full/D/D_logcosh_d50_k10_rho1/fb-gvi-x1_seed4.csv,0.0001150031531658
D_logcosh_d50_k10_rho1,FR--KL,fr-kl-x2,740903132,full,D,400,0.1818181818181818,-29.41955654922139,-2.8421709430404014e-14,,1.9446239059038813e-12,5.735811891698953e-09,6.303612516142808e-08,0.976808055591982,117.2806541157159,0.9999999999919472,1.000000029156627,2.0000000417095296,1.0433935496537466e-15,2.8321461919824016e-16,2.2460734029882587,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,2.0,3,,,0.0020545307454532,1.40738972519913,0.1620962691815509,1.7830589609970602,11.0,0.0042632777603877,0.5118712914385863,6.169173448896475,10.0,50,1.0,results/raw/full/D/D_logcosh_d50_k10_rho1/fr-kl-x2_seed3.csv,1e-14
D_logcosh_d50_k10_rho1,FR--R,fr-r-x32,3109125535,full,D,400,1.4545454545454546,-29.41955654922137,-1.7763568394002505e-14,,1.3511424634068988e-12,5.7358121323976434e-09,6.303611522735422e-08,0.994710576075034,122.04921665697172,0.9999999999919446,1.0000000291566258,2.000000041709528,1.0433934503754145e-15,3.0729266346295484e-16,2.5114831249811687,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,32.0,4,,,0.001952681846373,1.3549569210054135,0.1620962691815508,1.7830589609970593,11.0,0.004096708017324,0.502658776483777,6.169173448896479,10.0,50,1.0,results/raw/full/D/D_logcosh_d50_k10_rho1/fr-r-x32_seed4.csv,1e-14
D_logcosh_d50_k10_rho5,FB--GVI,fb-gvi-x1,2705663251,full,D,400,0.1851960884350753,8.364806505619047,0.000155603614548,,0.0059006022108844,0.0176161962876481,0.001384362173166,0.2167107835165546,21.81304243311655,0.9987896523934175,1.0001832476206467,1.9991536889662225,0.0003110371665104,1.6558741175583093e-05,2.115215187019203,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,0,,,0.002198481694177,5.399682079951556,0.0234053045143635,1.193670530232539,50.99999999999999,0.0228943459397398,2.307227013399112,42.725357381542025,10.0,50,5.0,results/raw/full/D/D_logcosh_d50_k10_rho5/fb-gvi-x1_seed0.csv,0.000155603614548
D_logcosh_d50_k10_rho5,FR--KL,fr-kl-x16,1791379971,full,D,400,0.3137254901960784,8.364650902004492,-2.131628207280301e-14,,9.432454817215332e-13,9.218727345167647e-15,1.3501069176324742e-13,0.2160962975527589,21.595013620284245,0.999999999999909,1.000000000000016,1.999999999999875,1.1191024349773642e-27,5.017477056919821e-28,2.2325586730148643,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,16.0,2,,,0.0023236690937098,5.410130587160081,0.0234053045143634,1.1936705302325377,50.99999999999999,0.0231534931531761,2.3137832793175184,42.72535738154207,10.0,50,5.0,results/raw/full/D/D_logcosh_d50_k10_rho5/fr-kl-x16_seed2.csv,1e-14
D_logcosh_d50_k10_rho5,FR--R,fr-r-x32,1791379971,full,D,400,0.3137254901960784,8.364650902004495,-1.7763568394002505e-14,,8.215650382226159e-13,9.249277922494373e-15,1.4188093056542656e-13,0.2160962975527605,21.59501362028417,0.999999999999909,1.0000000000000242,1.9999999999998896,2.607097997672155e-27,5.06937230383621e-27,2.4547087069950067,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,32.0,2,,,0.0023236690937098,5.410130587160081,0.0234053045143634,1.1936705302325377,50.99999999999999,0.0231534931531761,2.3137832793175184,42.72535738154207,10.0,50,5.0,results/raw/full/D/D_logcosh_d50_k10_rho5/fr-r-x32_seed2.csv,1e-14
D_logcosh_d50_k1_rho0.1,FB--GVI,fb-gvi-x1,2101920972,full,D,400,0.9090909090909072,-30.61160621311237,2.419791265140248e-07,,3.56407270672888e-05,0.000591228773733,0.0005185334362954,0.942891750578149,94.2811008488863,0.9995401647246184,1.0000020240563257,1.9993744510150684,4.837767790925507e-07,7.165764266961019e-09,2.093518658017274,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,2,,,0.0099999999999999,1.1,0.9419261350530364,1.0402133741272777,1.1043470771396604,0.0053008511810439,0.5302835003523861,1.0616543726580998,1.0,50,0.1,results/raw/full/D/D_logcosh_d50_k1_rho0.1/fb-gvi-x1_seed2.csv,2.419791265140248e-07
D_logcosh_d50_k1_rho0.1,FR--KL,fr-kl-x1,2101920972,full,D,400,0.9055124251246124,-30.61160645509151,-1.0658141036401504e-14,,2.5650592761733997e-12,2.1825511753539437e-12,3.4987531676317774e-11,0.942891867591054,94.3244741124412,0.9999999999927952,1.0000000000071405,2.000000000002024,5.989734003754984e-22,2.855640366431072e-22,2.432527077035047,,,,,,,,,400,400,400,400,400,0,0,0,800,800,0,1,False,False,1.0,2,,,0.0099999999999999,1.1,0.9419261350530364,1.0402133741272777,1.1043470771396604,0.0053008511810439,0.5302835003523861,1.0616543726580998,1.0,50,0.1,results/raw/full/D/D_logcosh_d50_k1_rho0.1/fr-kl-x1_seed2.csv,1e-14
D_logcosh_d50_k1_rho0.1,FR--R,fr-r-x4,245506876,full,D,400,1.8110248502492248,-30.611606455091533,-2.131628207280301e-14,,1.4317436126590909e-12,2.18276622840944e-12,3.498720633349896e-11,0.9430003864275678,94.33105783935336,0.999999999992794,1.0000000000071392,2.0000000000020246,5.989918398030197e-22,2.750588663959924e-22,2.456439236004371,,,,,,,,,400,400,400,400,400,400,400,800,0,0,0,1,False,False,4.0,1,,,0.0099999999999999,1.0999999999999994,0.9419261350530372,1.0402133741272783,1.10434707713966,0.00530048121427,0.530222476253857,1.061654372658099,1.0,50,0.1,results/raw/full/D/D_logcosh_d50_k1_rho0.1/fr-r-x4_seed1.csv,1e-14
D_logcosh_d50_k1_rho1,FB--GVI,fb-gvi-x1,950740361,full,D,400,0.5000000000000003,-16.65565570715366,4.97504622032352e-06,,0.0005066030990753,0.0029861061974942,0.0014622873352561,0.5921905102095072,59.10692264410334,0.9987580652080396,1.0000749305180905,1.998392592139727,9.920979115493537e-06,2.0641455450607533e-07,2.110998436983209,,,,,,,,,400,400,400,400,400,0,400,400,0,0,0,1,False,False,1.0,4,,,0.0099999999999999,1.9999999999999984,0.588473237346707,1.1960228156148536,2.032416666911567,0.0084487516199941,0.8443244825218191,1.69931262211477,1.0,50,1.0,results/raw/full/D/D_logcosh_d50_k1_rho1/fb-gvi-x1_seed4.csv,4.97504622032352e-06
