tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_condition,grid_lambda0
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,85,0.1,6.853579937138895,0.24840975115080455,0.24840975115080455,0.1908776460525725,0.09877544988253784,0.7313154511493996,0.009839000508478189,0.3340010659770604,0.3340010659770609,0.9839000508478167,0.8056683432559495,0.272007119547709,2.0982553362546703,0.04486604902194813,0.008392649935558438,,nan,nan,nan,nan,nan,nan,nan,nan,85,85,85,85,85,85,85,170,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,1.0491276681273352,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,86,0.1,6.8269374728249765,0.22176728683688615,0.22176728683688615,0.17340630831985804,0.09414657190728333,0.7013062402917869,0.00985485400786989,0.3570029617351039,0.357002961735104,0.9854854007869882,0.8412530959120297,0.2501917856381829,1.7994978204930616,0.045266159053426236,0.008487449900712818,,nan,nan,nan,nan,nan,nan,nan,nan,86,86,86,86,86,86,86,172,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.8997489102465308,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,87,0.1,6.802454221237448,0.19728403524935692,0.19728403524935692,0.15685613612773674,0.08962509473855607,0.6712393220985736,0.009869168319304221,0.3807122276560269,0.38071222765602714,0.9869168319304203,0.8785517452537879,0.22925895748905353,1.5405438513305612,0.045657029026187956,0.008582649927120656,,nan,nan,nan,nan,nan,nan,nan,nan,87,87,87,87,87,87,87,174,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.7702719256652806,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,88,0.1,6.78004093979966,0.17487075381156864,0.17487075381156864,0.1412630432061094,0.08520490633760396,0.6411733746529777,0.009882088768264354,0.40503462569000226,0.4050346256900025,0.9882088768264328,0.9174627653611702,0.2092481854691404,1.3164392378966934,0.04608025902416557,0.008714069961570203,,nan,nan,nan,nan,nan,nan,nan,nan,88,88,88,88,88,88,88,176,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.6582196189483467,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,89,0.1,6.7596044545471266,0.15443426855903564,0.15443426855903564,0.12665334826968466,0.08088202960998307,0.611175624538751,0.009893747733115953,0.42986409320432983,0.42986409320433017,0.9893747733115957,0.9578441746715451,0.19019775814478734,1.122812380744851,0.04647898901021108,0.0088110999786295,,nan,nan,nan,nan,nan,nan,nan,nan,89,89,89,89,89,89,89,178,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.5614061903724255,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,90,0.1,6.741047822705406,0.13587763671731454,0.13587763671731454,0.11304315031934914,0.076654561422896,0.5813214979612384,0.009904265651135842,0.45508430481409057,0.45508430481409107,0.9904265651135818,0.9995160753418342,0.17214324228890088,0.9558081722918774,0.04687025904422626,0.008905879978556186,,nan,nan,nan,nan,nan,nan,nan,nan,90,90,90,90,90,90,90,180,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.4779040861459387,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,91,0.1,6.724270646186394,0.11910046019830331,0.11910046019830331,0.10043798934848783,0.07252254697729459,0.5516937626246081,0.00991375197547764,0.480570652244719,0.4805706522447193,0.9913751975477607,1.0422650510885527,0.15511584886628763,0.8120290473862971,0.04726722900522873,0.009000300022307783,,nan,nan,nan,nan,nan,nan,nan,nan,91,91,91,91,91,91,91,182,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.40601452369314855,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,92,0.1,6.709169550151863,0.10399936416377151,0.10399936416377151,0.08883282152546078,0.06848778990893771,0.5223811802811175,0.009922306079054952,0.506192580820954,0.5061925808209544,0.992230607905493,1.0858500807718532,0.1391407569780828,0.6884825232587842,0.04765737900743261,0.00909456005319953,,nan,nan,nan,nan,nan,nan,nan,nan,92,92,92,92,92,92,92,184,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.3442412616293921,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,93,0.1,6.695638827180791,0.09046864119270003,0.09046864119270003,0.07821231917490043,0.06455360361916233,0.49347673172726814,0.00993001810319497,0.5318161959478819,0.5318161959478823,0.9930018103194947,1.1300095519631126,0.12423554091549843,0.5825346233438697,0.04805937904166058,0.009199850086588413,,nan,nan,nan,nan,nan,nan,nan,nan,93,93,93,93,93,93,93,186,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.29126731167193487,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,94,0.1,6.683571233100373,0.0784010471122824,0.0784010471122824,0.06855148553965071,0.06072451412080052,0.4650755113051597,0.009936969750380218,0.5573070326884134,0.5573070326884141,0.9936969750380219,1.1744689261321812,0.11040884083772208,0.491868618319024,0.04845332901459187,0.009295880037825555,,nan,nan,nan,nan,nan,nan,nan,nan,94,94,94,94,94,94,94,188,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.245934309159512,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,95,0.1,6.672858906964706,0.0676887209766147,0.0676887209766147,0.05981655440937772,0.05700592854612005,0.4372724133683472,0.00994323502151912,0.5825328684909482,0.5825328684909489,0.9943235021519098,1.2189486104152656,0.09765939617576927,0.4144485465953351,0.0488415090367198,0.009391360043082386,,nan,nan,nan,nan,nan,nan,nan,nan,95,95,95,95,95,95,95,190,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.20722427329766754,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,96,0.1,6.663394376590423,0.05822419060233295,0.05822419060233295,0.05196612726552608,0.05340378598751818,0.4101597466728785,0.009948880899028366,0.6073664548202589,0.6073664548202594,0.9948880899028351,1.2631716238586388,0.08597552608541503,0.34848700146359585,0.04924056900199503,0.009487120027188212,,nan,nan,nan,nan,nan,nan,nan,nan,96,96,96,96,96,96,96,192,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.17424350073179792,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,97,0.1,6.65507160369619,0.049901417708099624,0.049901417708099624,0.044952487324023,0.049924208314239694,0.38382491367007343,0.009953967977624328,0.6316880484792301,0.6316880484792308,0.9953967977624314,1.3068707015439633,0.07533509827069833,0.292416698013892,0.04963407904142514,0.009583090024534613,,nan,nan,nan,nan,nan,nan,nan,nan,97,97,97,97,97,97,97,194,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.146208349006946,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,98,0.1,6.6477870197150075,0.042616833726915875,0.042616833726915875,0.03872302192499319,0.04657316802046581,0.358348281015174,0.00995855104514946,0.6553876373051394,0.6553876373051399,0.9958551045149444,1.3497945509937568,0.06570598223351257,0.2448653629909685,0.050031449005473405,0.009686350065749139,,nan,nan,nan,nan,nan,nan,nan,nan,98,98,98,98,98,98,98,196,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.12243268149548425,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,99,0.1,6.64144050483121,0.036270318843118314,0.036270318843118314,0.033221682609979056,0.04335618818493091,0.3338013472587315,0.009962679616041574,0.6783667762106028,0.6783667762106034,0.9962679616041554,1.3917130549142187,0.05704694125630483,0.20463352629589104,0.05042582901660353,0.009781300090253353,,nan,nan,nan,nan,nan,nan,nan,nan,99,99,99,99,99,99,99,198,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.10231676314794552,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,100,0.1,6.63593626825962,0.03076608227152782,0.03076608227152782,0.02839041571976874,0.040278086572851285,0.31024528649329003,0.00996639842021963,0.7005399759676014,0.7005399759676021,0.9966398420219645,1.4324212963207492,0.04930888391953087,0.1706748336263454,0.05081359902396798,0.00987595011247322,,nan,nan,nan,nan,nan,nan,nan,nan,100,100,100,100,100,100,100,200,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,0.0853374168131727,100.0,0.0001
